rowid_obs;Id;IsOkStation;IsOkMetadata;SufiDay;SufiMon;Z-score;Corr;Level
4478;20200517obakbahanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4479;20200517apy7kqhanhe6in5tyyb96sciue;True;True;False;False;False;True;M1
4480;202005176qeuc3canoe6in5tyyb96sciue;True;True;False;False;False;True;M1
4481;20200517g46h6ncadre6in5tyyb96sciue;True;True;False;False;False;True;M1
4482;20200517uba8suranae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4483;20200517d7icw9cadoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4484;20200517cgnt7hranae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4485;20200517usjj89canhe6in5tyyb96sciue;True;True;True;True;False;True;M1
4486;20200517hgqy3yhanae6in5tyyb96sciue;True;True;True;True;False;True;M1
4487;20200517idi9yycanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
4488;20200517c8hjqahanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
4489;2020051764h94ihadre6in5tyyb96sciue;True;True;True;True;False;True;M1
4490;20200517rngeg9ranae6in5tyyb96sciue;True;True;True;True;False;True;M1
4491;2020051733rkj3canoe6in5tyyb96sciue;True;True;False;False;False;True;M1
4492;202005177hak6cwanae6in5tyyb96sciue;True;True;False;False;False;True;M1
4493;20200517wq5ukrranhe6in5tyyb96sciue;True;True;False;False;False;True;M1
4494;20200517mgt1bfradye6in5tyyb96sciue;True;True;False;False;False;True;M1
4495;20200517nkjrwaradre6in5tyyb96sciue;True;True;False;False;False;True;M1
4496;20200517zb5wyoradye6in5tyyb96sciue;True;True;True;True;True;True;M4
4497;202005171mjaywhadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4498;202005175um6x4wadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4499;20200517tmtdrkwanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4500;20200517e5yywkwanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4501;20200517shwez7canwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4502;20200517m6iefyranhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4503;202005178f5deqcanae6in5tyyb96sciue;True;True;False;False;False;True;M1
4504;20200517uehxpzradye6in5tyyb96sciue;True;True;True;True;False;True;M1
4505;20200517g7dozfcanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4506;20200517uur6wycanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
4507;20200517pw8oo7wadre6in5tyyb96sciue;True;True;True;True;False;True;M1
4508;20200517yaonx1cadye6in5tyyb96sciue;True;True;True;True;False;True;M1
4509;20200517rad98yhadee6in5tyyb96sprnc;True;True;True;True;False;True;M1
4510;20200517ikg3aawanae6in5tyyb96sciue;True;True;True;True;False;True;M1
4511;2020051777mupgranwe6in5tyyb96sciue;True;True;True;True;False;True;M1
4512;202005173kn9z7wadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
4513;20200517amph4gcadre6in5tyyb96sciue;True;True;False;False;False;True;M1
4514;202005178tagnwwanwe6in5tyyb96sciue;True;True;False;False;False;True;M1
4515;20200517yfjpeewadre6in5tyyb96sprnc;True;True;False;False;False;True;M1
4516;20200517s485uqcanae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4517;20200517tmdz4uranoe6in5tyyb96sciue;True;True;False;False;False;True;M1
4518;202005176zpc3mwanwe6in5tyyb96sciue;True;True;False;False;False;True;M1
4519;20200517xn54dhranhe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4520;202005178bcmb9hadye6in5tyyb96sprnc;True;True;False;False;False;True;M1
4521;20200517mgt1bjradye6in5tyyb96sciue;True;True;False;False;False;True;M1
4522;20200517tcnxfgranwe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4523;20200517s37qa3cadre6in5tyyb96sciue;True;True;False;False;False;True;M1
4524;20200517ege1z8hanae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4525;202005177ht83xhanae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4526;20200517yfjpemradre6in5tyyb96sprnc;True;True;False;False;False;True;M1
4527;20200517uafbssranhe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4528;20200517mpb74mradre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4529;20200517afudsshanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4530;20200517ok3w3oranwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4531;20200517kidpiawadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4532;202005171qzrw8radye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4533;20200517jswtnjhanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4534;20200517374m93ranhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4535;20200517w1dgruwanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4536;20200517x47fmnwanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4537;20200517b7i1q8ranhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4538;20200517zbqwq8cadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4539;20200517grugyghanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4540;20200517kmpy3sranhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4541;20200517w3fwb3wadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4542;20200517t187xqcanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4543;20200517ymns1mwadee6in5tyyb96sciue;True;True;True;True;True;True;M4
4544;202005173gmupywanwe6in5tyyb96sprnc;True;True;True;True;True;False;M3
4545;20200517hfauzihanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4546;20200517jr4k49hadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4547;20200517dbko3mhanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4548;20200517xjid99hanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4549;20200517uehxptcadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4550;20200517cf9taycadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4551;202005176q4q6ahanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4552;20200517u4f5w9ranae6in5tyyb96sciue;True;True;True;True;True;True;M4
4553;202005171dgcd1wanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4554;202005177r1xbpwadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4555;20200517su3kzjcanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4556;20200517xdcbwwwanoe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4557;20200517fjgnbpranwe6in5tyyb96sciue;True;True;False;False;False;True;M1
4558;20200517sng65nhanae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4559;202005177r1xb1wadye6in5tyyb96sprnc;True;True;False;False;False;True;M1
4560;20200517i8dbtxwadre6in5tyyb96sciue;True;True;False;False;False;True;M1
4561;202005177fqj8dranwe6in5tyyb96sciue;True;True;False;False;False;True;M1
4562;20200517rnge8yranae6in5tyyb96sciue;True;True;True;True;True;True;M4
4563;2020051735zuerwanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4564;20200517nese61ranae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4565;20200517ude998cadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4566;20200517x5f6rphanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4567;20200517ihccjkwanoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4568;20200517hmmoj8hadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4569;20200517gddatxcadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4570;20200517xd8se9wanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4571;20200517i55tt8wanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4572;20200517t187xohanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4573;20200517wbrapyradye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4574;20200517obakb5hanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4575;20200517h8ifquhanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4576;20200517h9wfqacanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4577;202005174547h6ranwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4578;20200517xn585ecanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4579;20200517jzygeahanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4580;20200517b7mqkdranhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4581;20200517tcnxfxcanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4582;2020051733rkj4wanoe6in5tyyb96sciue;True;True;True;True;True;False;M3
4583;20200517jdf3oxradre6in5tyyb96sciue;True;True;True;True;True;True;M4
4584;20200517nxooszhadee6in5tyyb96sprnc;True;True;True;True;True;True;M4
4585;20200517b5rif6radee6in5tyyb96sciue;True;True;True;True;True;True;M4
4586;20200517o5e1igwadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4587;202005173ffhxmranhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4588;20200517x47hihcanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4589;20200517j7n5zhcadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4590;20200517uehxp6hadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4591;20200517a1g3qkradye6in5tyyb96sciue;True;True;True;True;True;True;M4
4592;2020051715ju7kwanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4593;20200517dhutd1hanae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4594;20200517hgji3tranae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4595;20200517p1jysdhanhe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4596;20200517fc73qohadye6in5tyyb96sprnc;True;True;False;False;False;True;M1
4597;20200517z34beecadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4598;20200517p11dq5wanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4599;20200517tmtdrmwanoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4600;20200517unj5zbhanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4601;20200517mpb748wadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4602;20200517jupfp3ranhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4603;202005176q4q6ucanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4604;20200517rwcka1ranwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4605;20200517h9wpumcanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4606;202005175ugz8jcadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4607;20200517dj4zf1canae6in5tyyb96sciue;True;True;True;True;True;True;M4
4608;20200517tmtdd6canoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4609;20200517uba8sucanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4610;20200517z4jwwbcadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4611;20200517x47fmdhanoe6in5tyyb96sciue;True;True;False;False;False;False;M1
4612;202005178wqfikcanhe6in5tyyb96sciue;True;True;False;False;False;True;M1
4613;2020051798akp3canwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4614;20200517s485uqwanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4615;20200517g3pz3mcanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4616;20200517jj9qauradye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4617;20200517ou8zfnhanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4618;202005173rpteecadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4619;20200517obakbowanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4620;20200517dbko3owanwe6in5tyyb96sprnc;True;True;True;True;False;False;M1
4621;20200517jdf3oiwadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4622;20200517xn584scanoe6in5tyyb96sciue;True;True;True;True;False;False;M1
4623;202005173gmuprranwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4624;20200517wbeosfcadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4625;202005179ub3iwradre6in5tyyb96sciue;True;True;True;True;True;True;M4
4626;20200517pz6q1fwanwe6in5tyyb96sciue;True;True;True;True;False;True;M1
4627;2020051783k3unhadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
4628;202005177r1xbwradye6in5tyyb96sprnc;True;True;True;True;False;True;M1
4629;20200517u5tzp1hadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
4630;202005174un3y9ranae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4631;20200517gpm3pyhanae6in5tyyb96sciue;True;True;True;True;False;True;M1
4632;20200517bpu3xbcadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4633;20200517obakb3ranae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4634;20200517tp5potranhe6in5tyyb96sciue;True;True;True;True;False;True;M1
4635;20200517u345ttcanae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4636;20200517chyw3ecadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4637;20200517ijsthuranae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4638;20200517chyw34wadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4639;202005177hak6shanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4640;20200517kidpiihadre6in5tyyb96sprnc;True;True;False;False;False;True;M1
4641;202005171mjay1radre6in5tyyb96sprnc;True;True;False;False;False;True;M1
4642;20200517i55ttrhanoe6in5tyyb96sciue;True;True;False;False;False;True;M1
4643;202005178bbxsgradye6in5tyyb96sciue;True;True;False;False;False;True;M1
4644;20200517x47hsjwanhe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4645;20200517c87d9granwe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4646;2020051735retdwanae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4647;20200517dj4zficanae6in5tyyb96sciue;True;True;False;False;False;True;M1
4648;202005175ugz8tradye6in5tyyb96sprnc;True;True;False;False;False;True;M1
4649;20200517ikg3a7wanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4650;20200517cf9tzswadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4651;20200517h8z5fuwanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4652;20200517snfn4yhanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4653;202005177ztz98canwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4654;20200517h8z5ftcanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4655;202005177ztz9ghanwe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4656;20200517a1gfgwradye6in5tyyb96sprnc;True;True;False;False;False;True;M1
4657;20200517yy1trmradye6in5tyyb96sciue;True;True;False;False;False;True;M1
4658;2020051715ju7sranoe6in5tyyb96sciue;True;True;False;False;False;True;M1
4659;20200517h95fomcanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4660;20200517pr4x35canwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4661;20200517r4qa48canae6in5tyyb96sciue;True;True;True;True;True;True;M4
4662;20200517iepxznranhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4663;202005176n43y8hadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4664;20200517idi696wanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4665;20200517cajdharadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4666;20200517g46h6gcadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4667;20200517c6j7iacadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4668;202005174zfyzuhanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4669;20200517o4yyfdcanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4670;20200517rkbf6scadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4671;20200517mp333ncanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4672;202005174n6kriradye6in5tyyb96sciue;True;True;True;True;True;True;M4
4673;20200517tttnibcadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4674;20200517yakg8cranwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4675;20200517o3wmg9canae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4676;20200517nko3mcradye6in5tyyb96sciue;True;True;True;True;True;True;M4
4677;20200517atnt5rcanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4678;20200517o3wmgzcanae6in5tyyb96sprnc;True;True;False;False;False;True;M1
4679;20200517w3fwb5cadye6in5tyyb96sprnc;True;True;False;False;False;True;M1
4680;20200517x5xrozranoe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4681;20200517ecaxqnwadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
4682;20200517njr54ywanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4683;202005175q15jkwanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4684;20200517jundwqranhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4685;202005178wqfikhanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4686;20200517qtzskfranae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4687;20200517akynefcanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4688;20200517c6j7iphadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
4689;20200517s4ag4cranae6in5tyyb96sciue;True;True;True;True;True;True;M4
4690;20200517dy433wwanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4691;202005179ub3izradre6in5tyyb96sciue;True;True;True;True;True;True;M4
4692;20200517wbeosgcadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4693;20200517c41og8canoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4694;20200517obakbwwanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4695;20200517jdf3o9wadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4696;20200517f3didewanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4697;2020051736wewahanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4698;20200517par4rbhanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4699;2020051737b1r5ranhe6in5tyyb96sciue;True;True;True;True;False;True;M1
4700;20200517yarcu7hanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4701;20200517g46h6eradre6in5tyyb96sciue;True;True;True;True;True;True;M4
4702;20200517dn4bc4cadye6in5tyyb96sciue;True;True;True;True;False;True;M1
4703;20200517yao648hanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4704;20200517f43ktahanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4705;20200517p118m5hanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4706;202005173moss7canwe6in5tyyb96sciue;True;True;True;True;False;True;M1
4707;202005179qtqiewadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4708;20200517dbko3uhanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4709;20200517jr4k5fradre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4710;20200517obshmthanae6in5tyyb96sciue;True;True;True;True;False;True;M1
4711;20200517uehxpuhadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4712;20200517hfauz5ranhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4713;202005171jzk7nwanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4714;20200517outcxzcanoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4715;20200517chyw3ihadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4716;202005174un3yzranae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4717;20200517sju5rkhadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4718;20200517wbeosjradye6in5tyyb96sciue;True;True;True;True;True;True;M4
4719;202005179ub3iicadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4720;202005173moss3ranwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4721;20200517f43kthranhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4722;20200517xn585nwanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4723;202005179qtqw9cadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4724;20200517jr4k47cadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4725;20200517hfauzwranhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4726;20200517dbko3mcanwe6in5tyyb96sprnc;True;True;True;True;True;False;M3
4727;20200517xjzfowhanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4728;20200517x5xroqwanoe6in5tyyb96sprnc;True;True;False;False;False;False;M1
4729;202005175wyigmranwe6in5tyyb96sciue;True;True;False;False;False;True;M1
4730;20200517h8z5fwranhe6in5tyyb96sprnc;True;True;False;False;False;True;M1
4731;20200517itojxpradye6in5tyyb96sciue;True;True;False;False;False;True;M1
4732;20200517z4jwwywadye6in5tyyb96sciue;True;True;True;True;False;True;M1
4733;20200517h8ifqkhanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4734;20200517tmtdd4ranoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4735;202005171jzk7ecanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4736;20200517itojx3radye6in5tyyb96sciue;True;True;True;True;True;True;M4
4737;20200517e49yyshanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4738;202005171dp8w9canoe6in5tyyb96sprnc;True;True;True;True;False;False;M1
4739;20200517uur6u6ranoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4740;20200517ijsthzwanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4741;20200517snfn4dhanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4742;20200517z34beyradye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4743;202005171jzk7xwanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4744;20200517uuw7tqranoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4745;20200517i8dbtthadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4746;20200517tmtdrycanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4747;202005177ztz9cwanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4748;20200517p1jysycanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4749;20200517grugyfwanwe6in5tyyb96sprnc;True;True;True;True;False;False;M1
4750;20200517gfhafqhadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4751;202005177h1h8mradye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4752;20200517c6j7i5wadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
4753;20200517a1g3qshadye6in5tyyb96sciue;True;True;True;True;True;True;M4
4754;20200517bpzotxhadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4755;20200517zshg71radre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4756;20200517wq5ukfhanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4757;202005175k56g6canoe6in5tyyb96sciue;True;True;True;True;False;False;M1
4758;20200517tm4uauwanwe6in5tyyb96sciue;True;True;True;True;False;False;M1
4759;202005179pzgadranae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4760;20200517egr7thcanae6in5tyyb96sciue;True;True;True;True;False;True;M1
4761;20200517d3nn55hanwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4762;20200517xn5846wanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4763;20200517m9sz9dradye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4764;20200517psjsc3hadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4765;202005179pwe3owanae6in5tyyb96sciue;True;True;True;True;False;True;M1
4766;202005174zfyancanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4767;202005179qtqipwadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4768;20200517h9wfq9canhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4769;20200517uehizkwadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4770;20200517j7n5z4wadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4771;20200517dbko3hwanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4772;20200517o4yyr7canae6in5tyyb96sciue;True;True;True;True;True;True;M4
4773;20200517sj1m7icadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4774;202005178a9u7qradye6in5tyyb96sciue;True;True;True;True;False;True;M1
4775;202005179piu85wadye6in5tyyb96sciue;True;True;True;True;False;True;M1
4776;20200517g7dozrhanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4777;202005176xawkqcanwe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4778;202005171dgcdicanoe6in5tyyb96sciue;True;True;True;True;False;True;M1
4779;20200517x47hi5wanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4780;20200517s485utwanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4781;20200517z13ccjradre6in5tyyb96sciue;True;True;True;True;False;True;M1
4782;20200517obshm1wanae6in5tyyb96sciue;True;True;True;True;False;True;M1
4783;20200517qkssrthanoe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4784;20200517wbracxcadye6in5tyyb96sprnc;True;True;True;True;False;True;M1
4785;20200517chyw3mcadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4786;20200517c6j7i4cadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4787;202005177ht837wanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4788;202005174un3y4wanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4789;20200517rkbf6xhadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4790;20200517kseiyaranwe6in5tyyb96sciue;True;True;True;True;False;True;M1
4791;20200517hgji3eranae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4792;20200517wmrj8granoe6in5tyyb96sciue;True;True;True;True;False;True;M1
4793;20200517ntqyw1canae6in5tyyb96sciue;True;True;True;True;False;True;M1
4794;20200517w1zb5acanhe6in5tyyb96sprnc;True;True;True;True;False;True;M1
4795;2020051778ondyhadre6in5tyyb96sciue;True;True;True;True;True;True;M4
4796;20200517m9sz9bcadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4797;202005177ht839hanae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4798;20200517sj1m73cadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4799;20200517obakbwcanae6in5tyyb96sprnc;True;True;True;True;True;True;M4
4800;20200517c6j7iihadre6in5tyyb96sprnc;True;True;True;True;False;True;M1
4801;20200517cf9tzahadre6in5tyyb96sprnc;True;True;True;True;True;True;M4
4802;202005174xz89zhanoe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4803;20200517ug9178ranwe6in5tyyb96sciue;True;True;True;True;True;True;M4
4804;20200517r8exqqhanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4805;202005175q15jmwanhe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4806;202005174un3y3canae6in5tyyb96sprnc;True;True;True;True;False;True;M1
4807;20200517chyw3wradre6in5tyyb96sciue;True;True;True;True;True;True;M4
4808;2020051735zuewwanae6in5tyyb96sciue;True;True;True;True;True;True;M4
4809;20200517z34b86wadye6in5tyyb96sprnc;True;True;True;True;True;True;M4
4810;20200517kmgzcwhanhe6in5tyyb96sciue;True;True;True;True;True;True;M4
4811;20200517tmdz4ihanoe6in5tyyb96sciue;True;True;True;True;True;True;M4
4812;20200517h8ifqocanwe6in5tyyb96sprnc;True;True;True;True;True;True;M4
4813;20200517fmenbkhadye6in5tyyb96sciue;True;True;True;True;True;False;M3
4814;20200517xjzfotcanae6in5tyyb96sciue;True;True;True;True;True;True;M4
