rowid;country;station_id;count
431;se;c17ab5d4-a622-eb11-8441-0003ff597a64;2
432;se;cebe2d00-a722-eb11-8441-0003ff59786b;1
433;se;e5b7373b-7a47-eb11-8fed-0003ff5982ed;1463
434;se;e8cb3d50-d74a-eb11-8fed-0003ff595f97;307
435;se;f50e55f7-0925-eb11-8441-0003ff597a64;1
436;se;f7b47c01-e923-eb11-8441-0003ff59786b;1833
437;si;a2daf168-3b48-eb11-8fed-0003ff595f97;1141
438;si;be2b2868-fb48-eb11-8fed-0003ff5982ed;1
439;sk;34ac8e16-5a46-eb11-8fed-0003ff5982ed;1851
440;sk;7a359bd1-75ec-ea11-b5d9-0003ff599499;1
441;sk;841f98ab-2d46-eb11-8fed-0003ff597f34;1
442;sk;8c67d3df-9ef5-ea11-b5d9-0003ff599498;1
443;sk;d55cd98a-77ec-ea11-b5d9-0003ff599499;1
444;uk;01e7272e-3699-ea11-8b71-0003ff59b194;1
445;uk;0207be05-673d-eb11-8fed-0003ff5982ed;1
446;uk;02c47e79-9b51-ea11-b698-0003ff59771b;1379
447;uk;03f73ebe-1d58-e811-bd6d-0003ff59b2de;366
448;uk;060dd1d7-9e4a-eb11-8fed-0003ff595f97;208
449;uk;06197c2b-32b6-e911-b083-0003ff598cc1;1864
450;uk;0800a0de-fb03-eb11-b5d9-0003ff599499;81
451;uk;09968d01-8235-e811-bbd5-0003ff5993c1;357
452;uk;0a8e126c-e4c6-e611-9400-0003ff59aed0;351
453;uk;0ae5da9a-7eca-ea11-bf21-0003ff59b17b;148
454;uk;10796dd3-0e6b-e811-9ccb-0003ff597c74;31
455;uk;11b2ead9-a64a-eb11-8fed-0003ff595f97;382
456;uk;14342297;3
457;uk;163eafdc-021a-eb11-8441-0003ff597f33;2
458;uk;16be263a-53a5-e811-b96f-0003ff597c74;120
459;uk;1774968e-85b4-ea11-bf21-0003ff59a5e1;2
460;uk;178505;17
461;uk;1806216;367
462;uk;182601;367
463;uk;1826e310-c34a-eb11-8fed-0003ff597f34;1
464;uk;185511;122
465;uk;18d8de00-9049-eb11-8fed-0003ff597f34;798
466;uk;193986025;1375
467;uk;1da4cbfb-5ea0-eb11-89ee-0003ff5990ac;1
468;uk;1e48b338-e4cd-ea11-bf21-0003ff59b17b;1
469;uk;1e5286b0-c530-ea11-8454-0003ff599bc1;1
470;uk;200afe3f-5975-e811-9ccc-0003ff5989fe;365
471;uk;204757;8
472;uk;213562;366
473;uk;216184;335
474;uk;22685449;14
475;uk;23262190;4
476;uk;23421363;440
477;uk;23560812;2
478;uk;23644706;378
479;uk;23711939;493
480;uk;23845547;1
481;uk;24d5772f-e545-eb11-8fed-0003ff595f97;1
482;uk;25470854;365
483;uk;25485693;338
484;uk;25668314;79
485;uk;25669351;365
486;uk;25672210;365
487;uk;25674317;365
488;uk;25676241;273
489;uk;25678286;365
490;uk;25680140;365
491;uk;25686688;364
492;uk;25718231;366
493;uk;25728111;365
494;uk;25756272;365
495;uk;25757839;365
496;uk;25762880;365
497;uk;25764236;233
498;uk;25767358;365
499;uk;25777740;184
500;uk;25781409;365
501;uk;25790117;303
502;uk;25790128;365
503;uk;25831739;365
504;uk;25895783;365
505;uk;25898526;364
506;uk;25907255;68
507;uk;25930296;366
508;uk;25972130;367
509;uk;25afa9ef-cbca-ea11-bf22-0003ff59a5e1;1
510;uk;26020134;365
511;uk;26073176;256
512;uk;26114150;159
513;uk;26117084;364
514;uk;26310812;365
515;uk;26315335;365
516;uk;26346201;1
517;uk;26380504;365
518;uk;26493284;270
519;uk;26502397;351
520;uk;26506208;27
521;uk;26516003;365
522;uk;26641307;248
523;uk;26677033;365
524;uk;26701226;366
525;uk;26706013;46
526;uk;26706101;363
527;uk;26714885;365
528;uk;26714912;44
529;uk;26716549;365
530;uk;26719199;159
531;uk;26770277;365
532;uk;26895701;32
533;uk;26904722;365
534;uk;26904902;60
535;uk;26924541;134
536;uk;26929573;365
537;uk;26957480;107
538;uk;27249102;151
539;uk;272962;710
540;uk;27406487;365
541;uk;27426968;365
542;uk;27474260;346
543;uk;27484233;365
544;uk;27506265;119
545;uk;27530239;366
546;uk;27540474;5
547;uk;27607134;365
548;uk;28032108;365
549;uk;281cc16c-3b89-ea11-99e5-0003ff59b198;1
550;uk;28537338;324
551;uk;29bbe57a-ab8a-ea11-99e5-0003ff596d81;1
552;uk;2a4b121e-6748-eb11-8fed-0003ff595f97;205
553;uk;2ada4368-384c-ea11-b698-0003ff59771b;548
554;uk;2d3c1d43-c747-eb11-8fed-0003ff595f97;78
555;uk;2d5dbac7-cbca-ea11-bf21-0003ff59a78c;1
556;uk;2e17822e-5546-ea11-b699-0003ff59987e;5
557;uk;2ffe6b94-3948-eb11-8fed-0003ff595f97;983
558;uk;3008893e-46fe-ea11-b5d9-0003ff599498;3
559;uk;30852476;256
560;uk;30b0f612-0136-e911-867d-0003ff5960dd;1
561;uk;31dfaf6b-b678-e911-80e7-0003ff59889d;2
562;uk;32494584;363
563;uk;3385e6c6-16c8-ea11-bf22-0003ff59a5e1;493
564;uk;349b67c0-b692-ea11-99e5-0003ff596d81;2
565;uk;36916542;235
566;uk;382a3365-9141-eb11-8fed-0003ff597f34;1
567;uk;383e8bdb-2c42-eb11-8fed-0003ff595f97;1
568;uk;386846144;351
569;uk;39824073;26
570;uk;3c324cc1-3e82-ea11-99e5-0003ff596d81;1
571;uk;3c90b6ce-5482-ea11-99e5-0003ff59b198;9
572;uk;3ceff2c9-c34a-ea11-b698-0003ff59771b;1
573;uk;3fff7d2d-fc80-ea11-99e5-0003ff596d81;1
574;uk;4019cf2e-b233-ea11-8454-0003ff599bc1;1
575;uk;402274;52
576;uk;40243201;36
577;uk;4154215;364
578;uk;41d92a7d-2a49-eb11-8fed-0003ff5982ed;783
579;uk;427e282b-74f8-ea11-b5d9-0003ff599499;2
580;uk;42c7a7f6-7797-e911-80e7-0003ff59883f;365
581;uk;43121647;331
582;uk;44650cea-bb3b-ea11-8454-0003ff59ab13;1
583;uk;44931091;67
584;uk;472058;712
585;uk;4847416;336
586;uk;4870c052-fe2f-ea11-8454-0003ff59ab13;1
587;uk;4e50023e-ff62-ea11-b698-0003ff59a029;1
588;uk;4e5d382b-4d86-ea11-99e5-0003ff596d81;1
589;uk;500ce302-b509-eb11-b5d9-0003ff599498;1675
590;uk;50834895;1600
591;uk;51d59c84-38d4-ea11-bf21-0003ff59a78c;2
592;uk;529146002;1512
593;uk;53db6388-7947-eb11-8fed-0003ff595f97;1240
594;uk;546366470;354
595;uk;5503a72c-2d0e-eb11-8441-0003ff59786b;1
596;uk;587d944d-2015-eb11-8441-0003ff597a64;3
597;uk;59229ee0-3ca2-e911-b083-0003ff59a71f;83
598;uk;5a64df9f-45d1-e911-b3b9-0003ff59a783;16
599;uk;5ab284a9-7eca-ea11-bf21-0003ff59b17b;3
600;uk;5debd855-b62a-eb11-8441-0003ff59786b;1
601;uk;5f4644ec-7c2c-ea11-8454-0003ff59ab13;2
602;uk;612426032;949
603;uk;62d5d1c9-9c48-eb11-8fed-0003ff5982ed;1087
604;uk;62d62e36-98a6-ea11-8b71-0003ff59b0d7;1
605;uk;63546339;12
606;uk;64a60d30-2a0e-eb11-8441-0003ff597a64;1
607;uk;6743e5a1-7cfd-ea11-b5d9-0003ff599498;94
608;uk;6822d8be-0560-eb11-8fed-0003ff5982ed;1
609;uk;69198856;219
610;uk;6b7512c5-080c-eb11-b5d9-0003ff5982ee;1
611;uk;7179410;365
612;uk;7185693;1
613;uk;7206d8bf-86d0-e911-b3ba-0003ff59b0d7;64
614;uk;72308046;365
615;uk;72cbce71-a52c-ea11-8454-0003ff59ab13;2
616;uk;740f10cb-f306-e911-9462-0003ff598847;1
617;uk;75070213;364
618;uk;7534d9fb-8b7c-e911-80e7-0003ff597316;1686
619;uk;75871032;371
620;uk;759883cc-a74a-eb11-8fed-0003ff595f97;194
621;uk;75b933e2-f128-e711-9404-0003ff59b2b9;275
622;uk;771ce46f-d5c1-ea11-bf21-0003ff59a5e1;1
623;uk;775626e2-9c34-eb11-8fed-0003ff59967d;3
624;uk;79f31bcf-27b9-ea11-bf21-0003ff59a56f;5
625;uk;7b05d84e-0795-e611-9401-0003ff59aed0;556
626;uk;7efe01be-c188-ea11-99e5-0003ff59b198;1
627;uk;7fec6758-043c-e911-867d-0003ff597ce7;2
628;uk;803b3022-6a9e-ea11-8b71-0003ff59a5f8;57
629;uk;803fefd9-cfc4-ea11-bf21-0003ff59a56f;1906
630;uk;857416020;376
631;uk;881196001;263
632;uk;884006001;156
633;uk;884026001;31
634;uk;891326001;357
635;uk;894056001;2
636;uk;895146001;4
637;uk;899316001;365
638;uk;8a26e1ea-8b3c-ea11-8454-0003ff59ab13;3
639;uk;8a557fbb-a8be-ea11-bf21-0003ff59a56f;1
640;uk;8c7f60ef-8d47-eb11-8fed-0003ff595f97;1203
641;uk;8cf51ede-16dc-ea11-bf21-0003ff59b17b;1
642;uk;8f3f6371-2015-eb11-8441-0003ff597a64;1
643;uk;905606001;102
644;uk;915576001;111
645;uk;919566001;364
646;uk;920566001;326
647;uk;921196001;1045
648;uk;922806001;150
649;uk;924236001;1
650;uk;924446001;332
651;uk;924746001;1299
652;uk;925856001;79
653;uk;926776001;365
654;uk;926926001;365
655;uk;938266001;13
656;uk;939136001;367
657;uk;947346001;632
658;uk;950466001;76
659;uk;950796001;362
660;uk;951506001;158
661;uk;964c5434-5839-e711-9400-0003ff59a8fb;2
662;uk;968556001;365
663;uk;969466001;362
664;uk;972ae512-b904-eb11-b5d9-0003ff5982ee;1
665;uk;973206;361
666;uk;978296001;1
667;uk;9af1221f-fc48-ea11-b699-0003ff59987e;3
668;uk;9c0edfca-27fc-e611-9400-0003ff597480;1
669;uk;9cba310b-8e0b-e911-9462-0003ff598847;68
670;uk;9ceeae43-0c07-eb11-b5d9-0003ff5982ee;33
671;uk;a05d3065-c3b3-ea11-bf21-0003ff59a5e1;1
672;uk;a09401a3-7241-e611-9401-0003ff59b0cc;608
673;uk;a24a4eb7-dc9d-ea11-8b71-0003ff59b0d7;1
674;uk;a50c1378-2c40-ea11-b698-0003ff59771b;944
675;uk;a6635cd3-dd30-eb11-8441-0003ff597a64;1596
676;uk;a8b665ba-fa4a-eb11-8fed-0003ff5982ed;93
677;uk;a95ce95a-3136-e711-9400-000d3ab1c4d1;1899
678;uk;aba26dff-c378-ea11-99e5-0003ff59b198;428
679;uk;ad86f5e4-7a66-e811-9cca-0003ff598bf1;1663
680;uk;af2c71ba-edcc-e911-b3b9-0003ff59a783;365
681;uk;b0dce4c1-3719-e711-9403-000d3ab1cde0;1
682;uk;b150ba5c-7485-ea11-99e5-0003ff596d81;37
683;uk;b203202f-9d34-eb11-8441-0003ff597f33;1
684;uk;b2701b14-9347-eb11-8fed-0003ff595f97;3
685;uk;b3f50922-8609-e711-9402-0003ff59a32c;363
686;uk;b611c45c-fc03-eb11-b5d9-0003ff599499;1
687;uk;b7e1f6e9-88c6-e911-b083-0003ff598cc1;549
688;uk;ba6e6b8b-e5ae-ea11-8b71-0003ff59a5f8;1
689;uk;bba1c5aa-c299-ea11-8b71-0003ff59a3d6;2
690;uk;bf07c13f-1833-eb11-8441-0003ff597a64;1
691;uk;c030940c-ab45-ea11-b698-0003ff59771b;3
692;uk;c0f4c1b7-7fef-e911-b862-0003ff599e2a;82
693;uk;c2a31bae-54ca-e911-b3ba-0003ff59b0d7;365
694;uk;c38b8fe8-ef38-e711-9400-000d3ab1c4d1;365
695;uk;c4d13484-734b-ea11-b698-0003ff59771b;18
696;uk;c54f6eb9-f73d-ea11-8454-0003ff599bc1;1
697;uk;c6a5f834-4a18-eb11-8441-0003ff59786b;1
698;uk;c9c9290b-7dbb-ea11-bf21-0003ff59a56f;1
699;uk;cad38817-a8d2-ea11-bf21-0003ff596d81;1
700;uk;cd33d21b-3a55-e911-b048-0003ff59ad54;32
701;uk;ce946b10-5b38-e911-867d-0003ff597ce7;354
702;uk;d066fa65-d762-ea11-b698-0003ff59a029;4
703;uk;d3a53c9a-bc3f-eb11-8fed-0003ff5982ed;1
704;uk;d68f1636-76ca-e811-a8ec-0003ff59b2da;32
705;uk;d6f1aaf9-579c-ea11-8b71-0003ff59a5f8;76
706;uk;d74a96d0-0e9b-e811-b96f-0003ff5993a0;1
707;uk;d962b2ce-cbca-ea11-bf21-0003ff59b17b;3
708;uk;d9789fb8-8a3f-ea11-b698-0003ff59771b;1
709;uk;dc4bba3a-5546-ea11-b699-0003ff59987e;3
710;uk;dd31f0cd-8947-eb11-8fed-0003ff595f97;819
711;uk;de06e4b9-dde3-e711-9405-0003ff59b2bd;77
712;uk;df75ed47-610f-e911-9462-0003ff5972a6;3
713;uk;e0019bf7-f3a6-ea11-8b71-0003ff59b0d7;10
714;uk;e1f0bc8c-fedb-e711-9402-000d3ab1cd34;77
715;uk;e4045180-bdf1-e811-a140-0003ff5993a0;352
716;uk;e513ff70-627c-e811-9ccc-0003ff5989fe;1
717;uk;e8d47fad-2148-eb11-8fed-0003ff597f34;1327
718;uk;eeea0e72-ac0e-e911-9462-0003ff5972a6;1
719;uk;ef291eb1-bfc2-ea11-bf21-0003ff59a56f;1
720;uk;ef866c34-1b33-ea11-8454-0003ff599bc1;1
721;uk;efc3cdbb-8568-ea11-99e5-0003ff59a340;1
722;uk;f005b22d-2b48-eb11-8fed-0003ff5982ed;1185
723;uk;f24e320a-8089-ea11-99e5-0003ff596d81;1
724;uk;f2a6ddb8-ff62-ea11-b698-0003ff59a029;1
725;uk;f3968039-6844-ea11-b699-0003ff59987e;30
