SID;lat;lon;elev;name
4200002443;53.500109;-2.940366;20;---
4200002447;52.308506;6.756013;15;---
4200002448;52.1351882;5.6068069;11;---
4200002452;52.6742;4.8995;-2;---
4200002454;59.4077;16.8609;17;---
4200002455;50.8909;4.7241;29;---
4200002458;37.1999;-3.6048;709;---
4200002459;52.5187949639186;1.3145194037354;14;---
4200002460;52.0645;5.6282;14;---
4200002461;51.4940716485023;5.39485021719668;16;---
4200002464;50.2185;-5.1748;96;---
4200002471;42.168694;12.786056;299;---
4200002473;50.9079;-1.2915;12;---
4200002474;50.97946;3.358235;24;---
4200002477;52.4933;6.0809;1;---
4200002478;50.712862;5.03058;97;---
4200002479;52.27;-0.566;79;---
4200002480;51.568959;0.674703;7;---
4200002482;50.6733;-3.5639;82;---
4200002483;52.6220238;6.0350049;1;---
4200002484;50.2335;-5.2202;130;---
4200002490;41.5747;14.666;690;---
4200002495;52.0107;-2.5964;77;---
4200002502;51.8561;6.3139;16;---
4200002503;47.064;6.9121;757;---
4200002505;51.4507;-0.1502;22;---
4200002507;51.901115;4.5009905;-3;---
4200002509;48.1479;11.5736;514;---
4200002510;50.019;21.6779;266;---
4200002512;50.8667;4.7101;43;---
4200002513;51.049;3.7258;4;---
4200002520;48.5991;11.6172;415;---
4200002521;57.8014;13.0242;233;---
4200002522;53.3083;5.7886;1;---
4200002530;40.8098;14.2005;;---
4200002532;52.4961;-2.1732;95;---
4200002534;53.3766;-3.0591;34;---
4200002536;51.2488;5.4164;37;---
4200002538;51.9882;5.8907;32;---
4200002541;50.2053;-5.0531;1;---
4200002542;51.7516;5.7556;9;---
4200002544;36.7451;-4.0282;;---
4200002545;51.5188445988699;-0.788610877990777;72;---
4200002546;59.2582;18.0873;35;---
4200002548;42.3542;1.7049;1147;---
4200002549;40.3180952;23.0768496;45;---
4200002551;53.1753893;6.1976582;2;---
4200002552;51.6698;-1.9351;100;---
4200002553;50.865283;4.307661;40;---
4200002554;52.436;10.5051;54;---
4200002555;59.8394;18.7434;14;---
4200002556;50.8299;5.1037;37;---
4200002558;50.429881;3.772184;37;---
4200002559;53.1607;6.3665;3;---
4200002560;52.838;-2.1772;80;---
4200002561;56.8474;25.1198;90;---
4200002571;52.3556883;5.9902605;11;---
4200002574;52.0689;4.4686;-4;---
4200002575;58.3742;13.8286;158;---
4200002576;52.340918;4.849089;-2;---
4200002577;52.2977;-8.3233;163;---
4200002579;50.894;4.8317;48;---
4200002580;37.926;23.7469;133;---
4200002581;47.1482;24.4974;338;---
4200002582;51.4976831380121;3.9002230739593;1;---
4200002583;51.9778;5.1732;2;---
4200002588;52.9691;6.659;15;---
4200002589;50.2564;10.9294;371;---
4200002591;57.0917;24.3608;12;---
4200002592;54.4105;-1.8955;285;---
4200002593;51.9484;4.5917;-4;---
4200002594;45.4916;9.3278;113;---
4200002595;50.8849;4.7289;33;---
4200002598;41.1588;1.104;138;---
4200002599;52.1701;6.0651;8;---
4200002600;52.5422;-7.3918;71;---
4200002601;58.0183;11.8167;;---
4200002603;37.9718;23.7116;96;---
4200002604;50.0846;10.5445;252;---
4200002605;50.8655;4.6951;40;---
4200002608;59.7508;18.9799;;---
4200002609;65.5159;21.4826;25;---
4200002610;55.875614;-3.079448;61;---
4200002613;50.966307;-1.380981;16;---
4200002615;51.5522;-3.0275;10;---
4200002616;53.3545;-1.1256;64;---
4200002617;46.550047;5.709911;488;---
4200002618;50.734141;-4.002161;234;---
4200002620;55.775794;-3.932276;122;---
4200002621;50.8687;6.0259;146;---
4200002622;51.0097;-0.4497;29;---
4200002623;51.1864;-0.7994;78;---
4200002624;36.548534;32.040612;4;---
4200002625;50.683192;-4.700671;138;---
4200002627;51.0437;-0.5496;38;---
4200002628;53.1453495;6.2692665;2;---
4200002629;53.2116624;6.2762923;1;---
4200002630;51.3341;-1.2842;109;---
4200002631;58.5537;15.0274;103;---
4200002632;51.829;5.832;21;---
4200002633;53.392;-2.192;68;---
4200002634;51.1299;5.939;30;---
4200002636;51.608191;5.550099;10;---
4200002638;57.1848;14.0711;188;---
4200002643;59.600299;11.179729;153;---
4200002644;51.1814;13.7756;179;---
4200002646;54.623779;-1.87053;249;---
4200002647;54.620083;-1.868792;249;---
4200002648;52.2937;5.2749;1;---
4200002649;49.253851;16.623951;359;---
4200002650;51.4798;4.2725;;---
4200002651;48.882;9.2103;286;---
4200002652;51.9704;-2.5776;76;---
4200002653;52.3572;18.3096;103;---
4200002654;41.5198;1.2042;760;---
4200002655;59.3979;17.8559;23;---
4200002660;42.8602;12.0123;298;---
4200002661;50.332;6.0359;431;---
4200002662;51.3205118;-1.48054149999996;202;---
4200002663;48.311296;16.622624;157;---
4200002664;53.88145;-1.879424;184;---
4200002668;51.974669;5.325861;5;---
4200002669;51.4627;0.1174;24;---
4200002672;51.130687;-1.490525;57;---
4200002676;52.5737;-2.0308;138;---
4200002677;40.3182;-3.7884;667;---
4200002679;51.8735;5.8623;10;---
4200002683;36.0437;14.2488;94;---
4200002684;48.964776;7.845483;176;---
4200002686;48.2238;16.3304;194;---
4200002687;48.7193;6.2638;247;---
4200002688;52.358837;-2.380546;119;---
4200002689;51.681;14.204;78;---
4200002691;50.265;-3.7868;42;---
4200002692;52.218945;-0.926535;77;---
4200002693;52.8336;13.8208;10;---
4200002694;52.269713;1.096912;51;---
4200002695;48.868974;17.25682;183;---
4200002696;50.4462;-3.8089;151;---
4200002697;51.353;-0.593;46;---
4200002701;59.6135;16.5948;28;---
4200002702;60.3546053638551;5.06002098083491;39;---
4200002703;51.881276;-2.113971;69;---
4200002706;51.93401;4.78971;1;---
4200002707;50.2545;5.7353;577;---
4200002708;51.1328;3.3713;8;---
4200002710;49.344734;13.418205;595;---
4200002712;53.82208;-2.617161;87;---
4200002713;52.79077;-2.10071;75;---
4200002714;56.182162;-4.501216;83;---
4200002715;37.23079;-1.799309;1;---
4200002719;51.6831;-1.419;76;---
4200002720;50.819151;6.494575;129;---
4200002721;50.9973;9.2156;232;---
4200002725;53.2502248;6.4076383;1;---
4200002726;59.2846;11.0674;27;---
4200002728;51.6845;-3.9944;76;---
4200002729;50.3631729874103;8.98206501960772;142;---
4200002731;52.5548;10.0912;41;---
4200002732;51.0793;-1.845;75;---
4200002733;56.33817;-3.87608;105;---
4200002735;55.178;-2.1638;152;---
4200002737;51.725349;0.681802;2;---
4200002738;49.2147;5.7702;227;---
4200002740;47.2916;11.5067;650;---
4200002741;50.976;-4.063;143;---
4200002743;51.7198;19.8933;221;---
4200002746;50.8745;4.6951;30;---
4200002748;54.666895;-7.322785;86;---
4200002749;52.6110317292453;6.6784547937342;10;---
4200002750;55.9772;-3.5158;57;---
4200002751;50.8774;4.6998;30;---
4200002752;55.0648;-2.7152;142;---
4200002753;61.8989;17.3568;;---
4200002755;50.7618;-3.7147;94;---
4200002756;51.6123;-1.2688;76;---
4200002757;50.8411967607136;-0.254561829376257;11;---
4200002760;55.9776;-3.7231;111;---
4200002761;58.4676;16.0837;72;---
4200002762;51.784239;0.474216;45;---
4200002767;53.739699;-1.392389;39;---
4200002769;51.6856;5.0665;2;---
4200002771;51.9708;6.7294;36;---
4200002772;53.0947;-1.5687;175;---
4200002773;56.532039;-3.069434;186;---
4200002776;51.4314;-2.768;30;---
4200002777;51.9906201408217;4.47954019607846;-6;---
4200002779;50.5822;-3.4814;8;---
4200002780;53.9952217;-6.38477609999995;1;---
4200002781;51.4941;5.3948;16;---
4200002782;40.4732;-3.6563;695;---
4200002785;57.573554;-4.4425;2;---
4200002786;53.0369;-1.0737;67;---
4200002788;50.816920126327;3.75061194610021;60;---
4200002789;52.5458;0.1979;10;---
4200002792;52.4224;-1.7632;102;---
4200002795;50.851333;5.724629;50;---
4200002796;50.737366;-3.496857;67;---
4200002798;55.739809;-3.829194;169;---
4200002799;53.242569;-3.989955;95;---
4200002803;50.8939;4.7757;62;---
4200002804;50.704965;-3.290169;71;---
4200002805;52.103;6.3098;11;---
4200002806;51.56817;0.2696;64;---
4200002807;39.5918;-0.4632;90;---
4200002808;53.2424291;6.3979625;1;---
4200002810;51.63532;19.360479;176;---
4200002811;51.0298070699833;4.13616059570313;3;---
4200002814;51.9358447590671;5.9988225043686;11;---
4200002815;51.9364937062385;6.07236889947512;11;---
4200002820;50.481933;-3.527742;64;---
4200002824;53.972777;-1.533885;114;---
4200002827;61.5285;21.8731;37;---
4200002828;59.0055;17.8025;22;---
4200002829;37.9354;-1.1986;44;---
4200002830;53.066432;-2.516248;28;---
4200002832;51.0590941758046;4.22841424285275;4;---
4200002834;57.57101985;11.95588885;38;---
4200002843;51.169;-3.0745;1;---
4200002844;42.8004;-5.6669;1046;---
4200002846;53.0099;7.186;3;---
4200002848;56.0396;12.7032;12;---
4200002851;52.232;0.8401;67;---
4200002852;52.4392;9.6253;55;---
4200002854;51.4423;-1.031;73;---
4200002859;51.2879;-0.7521;75;---
4200002860;52.5003;6.1081;2;---
4200002861;50.1070847473659;18.5211214399337;231;---
4200002864;52.0739;6.2024;8;---
4200002865;52.3587;5.6153;1;---
4200002866;50.6483;13.6487;845;---
4200002868;52.6774;1.6425;1;---
4200002871;58.7498;12.0792;158;---
4200002873;52.0569;6.2193;9;---
4200002874;51.0243;-2.8626;28;---
4200002877;51.3623;6.0431;28;---
4200002881;52.774;6.3938;10;---
4200002887;52.4845345;4.6477142;1;---
4200002889;52.09697;-1.937881;69;---
4200002890;39.5868;-0.5536;98;---
4200002894;51.9317412307988;5.62196373939514;7;---
4200002896;50.8933;6.0516;101;---
4200002899;51.7125644;-1.98620249999999;132;---
4200002901;56.6487;15.3068;177;---
4200002902;50.8707;4.685;24;---
4200002906;45.542;14.2942;602;---
4200002908;52.4113;-2.2295;76;---
4200002910;51.7545;-0.56;147;---
4200002913;52.1580056232929;4.5652606448441;-2;---
4200002914;50.8724;4.696;30;---
4200002915;51.018;-3.0826;43;---
4200002916;48.7727;9.2458;230;---
4200002920;51.4354;0.3752;10;---
4200002921;52.0975314;4.40512630000001;-1;---
4200002923;39.4134;-9.1252;127;---
4200002924;47.9216;13.7928;437;---
4200002926;52.1641;5.0755;-2;---
4200002929;51.8704;-0.1908;77;---
4200002932;52.2104;4.5083;1;---
4200002933;51.1765;3.0987;7;---
4200002935;51.9196;5.113;1;---
4200002936;43.1583;13.7335;89;---
4200002938;51.432;0.371;24;---
4200002940;51.162;3.7435;3;---
4200002944;51.5280516728132;-3.26371848821645;59;---
4200002945;47.9921;15.2358;813;---
4200002946;50.9266;-0.2371;49;---
4200002951;52.7002020656192;6.22054780173562;2;---
4200002956;35.3436;33.5826;;---
4200002957;51.7430467109617;0.571053;42;---
4200002959;56.18227;9.50722;52;---
4200002960;57.862137;-5.317639;34;---
4200002961;65.9575;21.2586;69;---
4200002962;53.072759;-2.521656;27;---
4200002966;52.5264567042991;6.07338123809814;1;---
4200002968;49.1961;17.5392;219;---
4200002969;51.071;4.7036;18;---
4200002971;48.9364;12.069;392;---
4200002974;50.7335;12.5784;358;---
4200002975;52.991;-2.107;215;---
4200002978;50.732436;-1.844821;1;---
4200002980;53.8131;-2.4205;135;---
4200002981;52.2926;8.5469;60;---
4200002982;51.043;3.46;12;---
4200002984;56.1379;-3.9439;28;---
4200002985;59.5219;17.8481;39;---
4200002987;41.1491;1.104;105;---
4200002988;49.3566;9.042;281;---
4200002989;53.229;6.5034;1;---
4200002990;54.0736;-0.7917;104;---
4200002991;51.6251;18.9736;179;---
4200002995;50.9436;3.9989;17;---
4200002997;51.763246;-4.923215;19;---
4200002998;50.8468;4.756;47;---
4200002999;52.0606;5.1307;1;---
4200003002;36.6843;-4.9054;260;---
4200003003;51.947942;-2.069421;72;---
4200003004;52.6623;4.7839;-3;---
4200003005;48.702;21.223;258;---
4200003008;51.95;6.5243;20;---
4200003009;51.6416;-1.6113;84;---
4200003010;53.9556;-1.0373;30;---
4200003011;64.0378;-20.7708;71;---
4200003015;62.0706;12.3039;697;---
4200003016;50.3905;-4.0648;57;---
4200003018;51.0018261853219;5.25414854049677;28;---
4200003022;50.253;-5.204;117;---
4200003023;55.4724;13.1561;56;---
4200003024;45.877409;7.625659;1788;---
4200003027;40.7419;14.6734;94;---
4200003028;51.27308;3.019878;4;---
4200003029;52.1716452534843;-1.78705856323245;71;---
4200003031;51.943297;-0.091263;129;---
4200003032;53.5486842991645;-0.9323558235169;9;---
4200003033;53.0505;5.898;-1;---
4200003036;41.636667;1.855;199;---
4200003037;50.4149;6.1118;510;---
4200003040;52.0783;0.9953;61;---
4200003043;53.3923841;-1.54120349999994;114;---
4200003045;50.9241;4.7121;17;---
4200003047;53.387;-6.339;37;---
4200003049;58.2957;12.3463;45;---
4200003050;43.2433;-2.1463;151;---
4200003051;39.6173;2.9699;179;---
4200003052;50.9071586283723;-3.32736070632939;103;---
4200003053;50.4077070631772;12.188997603366;432;---
4200003054;54.763;-1.3285;82;---
4200003056;55.795;-3.9554;93;---
4200003057;51.0322;4.0944;2;---
4200003060;50.929792;-1.276459;24;---
4200003062;54.8485032;-1.5946585;75;---
4200003063;52.342515;-1.290168;87;---
4200003065;50.8799;4.7001;35;---
4200003068;55.035;-1.437;1;---
4200003070;43.374512;13.217285;466;---
4200003075;53.2512198;5.900807;-1;---
4200003078;50.8389;-0.0771;126;---
4200003080;51.6348172811304;15.1483133411407;150;---
4200003081;62.367327;25.901888;95;---
4200003082;50.4573;6.2214;619;---
4200003084;55.726588;-4.737371;111;---
4200003087;52.523806;-2.467898;107;---
4200003092;36.048391;14.244587;94;---
4200003095;47.063889;7.091111;430;---
4200003097;50.947766;-2.647556;74;---
4200003103;52.7963591172199;-2.73761123657232;84;---
4200003104;57.5226;-4.46945;47;---
4200003105;45.7353138451089;10.936483282341;160;---
4200003109;51.464649;-0.025583;14;---
4200003110;46.340794;6.889562;378;---
4200003114;51.850634158218;-2.19691010185238;69;---
4200003116;43.926862;11.037207;92;---
4200003117;53.093544;5.844914;1;---
4200003119;56.440543;10.134331;42;---
4200003122;52.0066;0.2043;75;---
4200003127;40.890686;16.845486;294;---
4200003132;50.723037;-1.820601;;---
4200003134;48.906721;13.136247;684;---
4200003136;55.711311;9.536354;5;---
4200003139;52.8828;-1.2711;41;---
4200003141;53.3094;0.1961;16;---
4200003143;51.803342;-0.083065;59;---
4200003144;52.078632;5.252638;5;---
4200003146;44.7676;-0.6357;37;---
4200003147;50.4076;6.2578;589;---
4200003148;49.2169;16.3945;351;---
4200003151;51.5897;3.7692;1;---
4200003153;50.6913;-1.30927;38;---
4200003154;53.162844;-2.990881;27;---
4200003156;54.20644;17.849078;193;---
4200003157;57.3049;-2.0492;21;---
4200003161;52.20282;-2.571964;156;---
4200003163;51.114857;-2.922761;14;---
4200003164;52.512;10.5833;54;---
4200003169;52.4087;-1.869;147;---
4200003170;53.168078;-7.360423;107;---
4200003171;45.173;10.6676;16;---
4200003172;56.290124;-3.232444;73;---
4200003174;51.319565;-0.575439;43;---
4200003176;52.74388;6.898477;19;---
4200003177;53.847658;-1.535923;150;---
4200003181;37.05;25.247;17;---
4200003183;54.481974;24.268452;125;---
4200003184;50.581774;-3.739594;252;---
4200003186;54.6441;-5.6433;26;---
4200003190;51.636839;4.481797;1;---
4200003192;52.843688;5.721186;-1;---
4200003194;54.017277;-1.088745;27;---
4200003195;47.256;1.927;92;---
4200003199;51.8239838299578;-2.28346005886078;64;---
4200003208;50.613996;-1.225579;97;---
4200003213;58.5252;13.3764;81;---
4200003215;52.75275;6.72149;15;---
4200003216;47.652286;12.215204;511;---
4200003221;52.1612;20.7983;85;---
4200003225;51.400996;-1.244262;76;---
4200003226;51.415639;-0.183795;22;---
4200003235;53.078716;-3.21072;303;---
4200003240;49.095904;8.000701;191;---
4200003241;52.149198;6.717523;24;---
4200003243;52.0323;4.3053;-1;---
4200003244;50.8865;2.6529;15;---
4200003245;56.81605;-5.104019;56;---
4200003247;50.8474;4.7891;58;---
4200003249;51.918411;-4.102053;139;---
4200003250;53.255441;-2.064587;369;---
4200003252;51.262189;0.533397;60;---
4200003258;51.643661;0.624101;34;---
4200003259;43.7584;-0.97;16;---
4200003263;51.3214;4.9209;23;---
4200003265;48.2007;17.2076;122;---
4200003269;52.0749165;1.2845184;4;---
4200003272;52.5408;6.0597;1;---
4200003273;43.3032;-2.0113;9;---
4200003274;51.8424;5.8476;12;---
4200003276;51.4648177;-0.227735499999994;20;---
4200003278;60.1293;22.6381;32;---
4200003282;51.9536;5.8147;10;---
4200003283;58.4138;15.5559;69;---
4200003285;50.8412;-0.1899;14;---
4200003291;39.9131;-4.0237;550;---
4200003293;41.4816;2.3265;;---
4200003295;51.9804368;4.34158909999996;-2;---
4200003298;51.2083;0.3033;49;---
4200003305;39.5287;-9.1189;44;---
4200003307;51.8721;-1.4761;131;---
4200003311;52.0304;1.1765;2;---
4200003315;54.1688;-2.8217;19;---
4200003319;51.02063985;5.2621554;33;---
4200003320;47.0629;16.1488;343;---
4200003322;59.5024;18.8426;;---
4200003323;57.5579527592108;12.7906103480011;96;---
4200003324;52.530675985246;6.05481475353236;1;---
4200003325;52.214;0.1705;43;---
4200003326;51.4037;-1.2754;76;---
4200003328;55.1211;-1.5178;2;---
4200003330;57.5366;-2.3244;151;---
4200003331;52.4812886;4.76238269999999;-1;---
4200003332;38.9;21.78;846;---
4200003335;51.587;-0.2391;63;---
4200003338;39.4544;-0.3932;10;---
4200003340;53.8036;-2.6251;60;---
4200003341;51.212093;4.398711;2;---
4200003343;54.7678769221218;-7.24891039734496;108;---
4200003344;42.8868;23.9137;497;---
4200003348;58.5075;16.6653;34;---
4200003349;58.4011;15.6284;47;---
4200003350;58.1796;12.2399;61;---
4200003351;51.8905216658867;5.2939565455913;3;---
4200003352;52.8858;5.5299;1;---
4200003353;52.2526;0.0262;35;---
4200003354;49.9513;6.0197;314;---
4200003356;52.470804;6.014257;6;---
4200003357;53.324084;6.899014;1;---
4200003363;51.8343;-0.4652;146;---
4200003364;52.351119;1.570814;8;---
4200003366;57.58653;-3.321294;93;---
4200003372;52.063756;6.514765;17;---
4200003374;51.379273;0.09214;76;---
4200003379;51.484;0.3365;7;---
4200003380;50.4298;-3.676;61;---
4200003381;51.326171;-1.126948;76;---
4200003385;52.488611;4.935012;-1;---
4200003395;51.453287;-0.027215;15;---
4200003402;56.19668;-3.031479;1;---
4200003404;51.590406;5.313549;9;---
4200003406;52.256439;20.565886;78;---
4200003411;51.5917;7.6653;61;---
4200003419;53.435636;-0.831505;14;---
4200003420;53.718082;-2.743269;34;---
4200003422;50.634365;-3.405554;47;---
4200003427;51.325634;-2.515117;146;---
4200003430;52.922423;-0.180772;20;---
4200003434;52.227287;0.134489;33;---
4200003436;50.909826;-1.513025;16;---
4200003437;52.5924;8.3605;39;---
4200003438;51.19162;3.636417;4;---
4200003445;50.87364;3.002327;45;---
4200003446;52.0461;1.188;7;---
4200003448;51.402;-0.208;33;---
4200003459;50.786;-1.9592;21;---
4200003461;51.154118;0.598832;27;---
4200003465;51.5566;5.0718;13;---
4200003466;51.24448;-0.742268;76;---
4200003468;53.241387;-0.452651;28;---
4200003471;42.4375;18.8228;877;---
4200003472;50.8838;4.6882;39;---
4200003473;52.5252;6.0662;1;---
4200003477;52.4634591701415;0.613786177459701;23;---
4200003478;37.719509;-2.642503;736;---
4200003483;52.66;-0.47;39;---
4200003486;45.9797;14.9237;516;---
4200003487;55.826289;-3.221111;184;---
4200003489;49.5832;5.5562;249;---
4200003490;45.81706;8.819717;373;---
4200003491;52.7378;4.7524;-1;---
4200003493;50.877044;11.589203;152;---
4200003497;51.63721;-2.165674;122;---
4200003498;48.618329;-4.206647;64;---
4200003499;48.681363;8.897024;426;---
4200003500;42.454;-2.474;389;---
4200003501;42.597499;12.565244;184;---
4200003502;39.6908;19.7393;180;---
4200003504;51.225;3.79;2;---
4200003505;50.908494;-3.149728;178;---
4200003507;54.251666;-5.711594;11;---
4200003509;53.720824;-2.695808;47;---
4200003510;59.880134;10.495288;20;---
4200003512;46.814832;13.799685;1101;---
4200003515;52.632;5.173;;---
4200003517;48.302616;11.363636;487;---
4200003526;38.060109;22.665345;1;---
4200003527;47.829;2.725;129;---
4200003528;40.813586;14.617787;150;---
4200003530;52.233655;6.500198;19;---
4200003532;51.9576;4.6165;-4;---
4200003533;51.579476;5.010256;10;---
4200003534;52.1044;6.0493;20;---
4200003535;54.935106;-2.73478;84;---
4200003536;52.036;5.5428;6;---
4200003537;58.367;11.937;82;---
4200003538;50.057009;8.686417;122;---
4200003541;41.6055296147616;12.8457307791709;87;---
4200003542;49.2005;12.4267;457;---
4200003543;51.935357;-0.984933;77;---
4200003548;51.018371;13.587039;291;---
4200003549;52.153168;1.285121;30;---
4200003550;50.848963;-0.912523;4;---
4200003552;53.835275;-1.060336;11;---
4200003553;60.7136;16.5978;96;---
4200003555;55.9493;-3.2468;20;---
4200003557;52.930921;-4.132616;4;---
4200003558;52.0104;5.6791;25;---
4200003559;52.15412;4.49081;-1;---
4200003561;52.130328;-1.002839;98;---
4200003564;51.717099;-1.94947;130;---
4200003567;37.141048;-8.54433;1;---
4200003568;51.619626;-2.512774;70;---
4200003571;54.3797;-6.01783;147;---
4200003573;51.666751;8.15139;74;---
4200003576;45.0745;7.6629;231;---
4200003581;52.567091;5.941399;-2;---
4200003583;51.428365;4.305939;15;---
4200003584;52.2973255960864;4.66471851289748;-5;---
4200003585;53.039117;-1.079032;69;---
4200003586;51.464558;5.447087;17;---
4200003587;51.9968;5.6867;38;---
4200003589;51.396163;5.293921;26;---
4200003591;52.184622;5.943483;21;---
4200003592;52.071955;4.510947;-4;---
4200003593;52.952078;6.356416;10;---
4200003594;52.334715;5.830891;23;---
4200003597;53.671498;-1.515539;55;---
4200003598;52.1189;4.2933;5;---
4200003599;52.629552;4.717822;-1;---
4200003600;51.803938;3.935985;1;---
4200003602;53.224;5.9996;1;---
4200003603;52.3919;4.6248;1;---
4200003604;51.067443;13.751322;114;---
4200003605;51.654177;3.984018;-1;---
4200003606;50.4524648073213;5.60359822273256;216;---
4200003607;50.8722;4.7015;40;---
4200003608;59.3698;18.605;;---
4200003609;62.7902;13.0493;567;---
4200003610;52.291453;6.06164;4;---
4200003611;47.042509;16.077248;254;---
4200003612;52.30902;4.640139;-4;---
4200003614;52.294172;5.949656;15;---
4200003615;57.31992;-2.544739;148;---
4200003616;52.9968;6.906;5;---
4200003617;52.3914;5.284;-3;---
4200003618;52.046839;-2.000891;72;---
4200003620;52.359114;-0.681218;76;---
4200003622;50.934;4.2096;37;---
4200003623;50.0865810305119;8.12331154704088;354;---
4200003624;51.52282;4.461287;6;---
4200003625;51.374692;6.174208;22;---
4200003628;53.2272;6.5125;1;---
4200003629;55.809;-2.504;243;---
4200003630;53.36843;6.77333;1;---
4200003631;51.5186;5.4855;15;---
4200003632;52.641223;4.822268;-3;---
4200003634;52.3759185623836;6.69907867670054;13;---
4200003636;52.71183;4.804723;-2;---
4200003637;51.43972;-1.049404;72;---
4200003640;52.2696;6.8034;20;---
4200003641;52.780909;-1.204579;58;---
4200003645;52.7045;5.733;-3;---
4200003646;52.21601;5.991518;10;---
4200003647;50.749333;4.516434;101;---
4200003648;52.288;6.0559;4;---
4200003649;52.05474;5.239428;4;---
4200003650;51.826994;4.830227;1;---
4200003652;51.950194;6.307156;15;---
4200003653;51.664364;-0.655136;134;---
4200003654;52.6894444;5.25083333;1;---
4200003658;46.2957193772248;16.397891017444;170;---
4200003662;52.045516;6.313514;14;---
4200003663;52.666529;5.202862;1;---
4200003664;53.444;-2.3161;46;---
4200003666;51.7573;5.5671;11;---
4200003667;53.17439;5.999377;1;---
4200003668;52.099;5.132;1;---
4200003669;53.283303;6.148129;1;---
4200003672;51.663483;4.544633;1;---
4200003673;51.881657;-1.595905;139;---
4200003677;52.3514;4.8011;-2;---
4200003678;52.311025;6.085718;5;---
4200003680;51.979554;4.341657;-2;---
4200003681;51.535899;3.815501;1;---
4200003682;52.3563;5.9875;11;---
4200003683;51.596075;-1.29606;84;---
4200003686;52.6305;4.7375;-2;---
4200003687;52.3501;5.008;;---
4200003688;52.5761;-3.234;152;---
4200003689;45.9253;10.2472;284;---
4200003690;51.3162;4.8238;22;---
4200003694;50.633389;-1.166503;;---
4200003696;52.066765;4.395098;-1;---
4200003697;52.782587;6.126616;9;---
4200003701;50.7946;5.9221;119;---
4200003704;50.871489;-2.653066;110;---
4200003709;52.875452;6.440442;13;---
4200003710;56.682;16.2287;13;---
4200003713;50.519129;-4.185308;139;---
4200003716;52.3786353638703;4.93174590005208;-1;---
4200003719;52.0839636455333;-1.93404493914795;69;---
4200003720;50.71085;-4.296864;152;---
4200003722;54.1863;-0.4858;57;---
4200003723;53.319692;-1.356223;70;---
4200003724;43.7549;15.8403;28;---
4200003725;52.39637;-1.884828;155;---
4200003726;52.115204;6.512623;16;---
4200003730;50.862552;5.031244;43;---
4200003732;47.191698;8.395346;395;---
4200003733;55.27543;8.722179;9;---
4200003734;55.89929;8.516469;10;---
4200003737;57.902869;-5.165764;59;---
4200003738;55.723327;13.352174;19;---
4200003739;52.594314;-1.833865;154;---
4200003741;45.908428;14.20297;475;---
4200003742;55.0087;14.9601;21;---
4200003746;52.617705;4.956999;-2;---
4200003747;52.2911;-9.7916;54;---
4200003751;52.974328;5.806034;1;---
4200003754;48.472603;15.979114;214;---
4200003755;51.456151;-3.589027;77;---
4200003756;52.019821;5.060492;1;---
4200003757;52.012534;4.545368;-5;---
4200003758;51.641618;4.450037;1;---
4200003760;52.0051;4.5451;-5;---
4200003762;49.1252;20.2511;782;---
4200003763;51.527897;4.276018;5;---
4200003766;52.137291;5.243612;10;---
4200003768;52.209878;5.1549;12;---
4200003775;51.330066;6.592714;34;---
4200003776;52.082084;4.293163;1;---
4200003779;51.68559;-0.383054;70;---
4200003783;51.539566;4.476233;5;---
4200003785;51.8683;5.3993;5;---
4200003787;50.82204;-4.534742;39;---
4200003788;52.365;6.6621;11;---
4200003789;53.31279;-3.461563;26;---
4200003790;40.518329;0.158277;463;---
4200003791;47.912;7.356;209;---
4200003792;53.72;-7.63;75;---
4200003793;56.3347;-3.3185;47;---
4200003794;54.608631;-3.367691;186;---
4200003795;51.942852;6.617513;27;---
4200003796;51.337944;-2.150631;56;---
4200003798;38.628346;-9.18918;62;---
4200003799;42.104089;2.779928;127;---
4200003802;39.4676;-0.6222;168;---
4200003803;54.8918816563885;-1.82186955798352;137;---
4200003805;52.039457;5.082007;1;---
4200003808;52.0866;4.7549;-2;---
4200003809;51.338251;-0.510312;32;---
4200003810;56.5931;-4.0763;145;---
4200003811;51.899403;4.747975;-1;---
4200003812;52.8846;4.742;1;---
4200003813;52.27809;4.861594;-5;---
4200003814;58.2196;-6.7401;38;---
4200003815;55.7977;-2.205;75;---
4200003819;46.746362;6.914392;654;---
4200003823;52.92252;-3.16183;277;---
4200003824;51.0418;-4.236;7;---
4200003826;39.632111;-0.593053;164;---
4200003827;52.0238;5.1807;2;---
4200003830;52.192143;4.415191;3;---
4200003831;53.5138;12.6853;67;---
4200003833;52.091223;5.7636;28;---
4200003837;50.8093;-4.3598;137;---
4200003838;50.921843;3.195089;17;---
4200003840;52.275395;5.167512;4;---
4200003844;51.9637247851983;-2.66059539259027;75;---
4200003845;51.15285;-2.40995;152;---
4200003846;52.31428;1.273108;57;---
4200003847;52.093593;5.042687;1;---
4200003850;51.826543;4.418741;1;---
4200003852;53.1504;18.178;26;---
4200003855;53.234432;-4.352313;22;---
4200003856;50.838429;-0.665153;28;---
4200003858;47.804859;10.886904;701;---
4200003859;53.2001;6.266767;1;---
4200003862;52.124;5.199;3;---
4200003863;52.669106;6.288742;4;---
4200003865;53.5443;-1.7832;304;---
4200003866;51.19139;4.90475;13;---
4200003867;53.233778;7.027644;1;---
4200003868;44.281;11.253;661;---
