;rowid;Site Id;longitude;latitude;IsWithin;CountryId;geometry;elevation;UTC_TimeZone;UTC_OffsetHours;HARP_SID_int
2137;3130;887986001;9.002392;45.544988;True;IT;POINT (9.002392 45.544988);160.0;Europe/Rome;+01:00;4200003130
2138;3132;888226001;-1.820601;50.723037;True;UK;POINT (-1.820601 50.723037);;Europe/London;+00:00;4200003132
2139;3134;888696001;13.136247;48.906721;True;DE;POINT (13.136247 48.906721);684.0;Europe/Berlin;+01:00;4200003134
2140;3136;889176001;9.536354;55.711311;True;DK;POINT (9.536354 55.711311);5.0;Europe/Copenhagen;+01:00;4200003136
2141;3139;889396001;-1.2711;52.8828;True;UK;POINT (-1.2711 52.8828);41.0;Europe/London;+00:00;4200003139
2142;3141;889556001;0.1961;53.3094;True;UK;POINT (0.1961 53.3094);16.0;Europe/London;+00:00;4200003141
2143;3143;889806001;-0.083065;51.803342;True;UK;POINT (-0.083065 51.803342);59.0;Europe/London;+00:00;4200003143
2144;3144;889886001;5.252638;52.078632;True;NL;POINT (5.252638 52.078632);5.0;Europe/Amsterdam;+01:00;4200003144
2145;3146;889b7fff-09ac-e911-b083-0003ff59a71f;-0.6357;44.7676;True;FR;POINT (-0.6357 44.7676);37.0;Europe/Paris;+01:00;4200003146
2146;3147;88b5ceb8-d1fb-ea11-b5d9-0003ff5982ee;6.2578;50.4076;True;BE;POINT (6.2578 50.4076);589.0;Europe/Brussels;+01:00;4200003147
2147;3148;88c63fc6-6232-eb11-8441-0003ff597f33;16.3945;49.2169;True;CZ;POINT (16.3945 49.2169);351.0;Europe/Prague;+01:00;4200003148
2148;3151;88fbaa8c-f30e-eb11-8441-0003ff597a64;3.7692;51.5897;True;NL;POINT (3.7692 51.5897);1.0;Europe/Amsterdam;+01:00;4200003151
2149;3153;890106001;-1.30927;50.6913;True;UK;POINT (-1.30927 50.6913);38.0;Europe/London;+00:00;4200003153
2150;3154;890196001;-2.990881;53.162844;True;UK;POINT (-2.990881 53.162844);27.0;Europe/London;+00:00;4200003154
2151;3155;890236001;18.334459;48.060893;True;SK;POINT (18.334459 48.060893);210.0;Europe/Bratislava;+01:00;4200003155
2152;3156;890396002;17.849078;54.20644;True;PL;POINT (17.849078 54.20644);193.0;Europe/Warsaw;+01:00;4200003156
2153;3157;890506001;-2.0492;57.3049;True;UK;POINT (-2.0492 57.3049);21.0;Europe/London;+00:00;4200003157
2154;3159;890626001;-2.437497;51.268125;True;UK;POINT (-2.437497 51.268125);133.0;Europe/London;+00:00;4200003159
2155;3161;891016001;-2.571964;52.20282;True;UK;POINT (-2.571964 52.20282);156.0;Europe/London;+00:00;4200003161
2156;3163;891326001;-2.922761;51.114857;True;UK;POINT (-2.922761 51.114857);14.0;Europe/London;+00:00;4200003163
2157;3164;89132788-f9ae-ea11-8b71-0003ff59b0d7;10.5833;52.512;True;DE;POINT (10.5833 52.512);54.0;Europe/Berlin;+01:00;4200003164
2158;3169;892026001;-1.869;52.4087;True;UK;POINT (-1.869 52.4087);147.0;Europe/London;+00:00;4200003169
2159;3170;892046001;-7.360423;53.168078;True;IE;POINT (-7.360423 53.168078);107.0;Europe/Dublin;+00:00;4200003170
2160;3171;892106001;10.6676;45.173;True;IT;POINT (10.6676 45.173);16.0;Europe/Rome;+01:00;4200003171
2161;3172;892116001;-3.232444;56.290124;True;UK;POINT (-3.232444 56.290124);73.0;Europe/London;+00:00;4200003172
2162;3174;892186001;-0.575439;51.319565;True;UK;POINT (-0.575439 51.319565);43.0;Europe/London;+00:00;4200003174
2163;3176;892626001;6.898477;52.74388;True;NL;POINT (6.898477 52.74388);19.0;Europe/Amsterdam;+01:00;4200003176
2164;3177;892866001;-1.535923;53.847658;True;UK;POINT (-1.535923 53.847658);150.0;Europe/London;+00:00;4200003177
2165;3178;892926001;14.86;37.121;True;IT;POINT (14.86 37.121);894.0;Europe/Rome;+01:00;4200003178
2166;3181;893016001;25.247;37.05;True;EL;POINT (25.247 37.05);17.0;Europe/Athens;+02:00;4200003181
2167;3183;893216001;24.268452;54.481974;True;LT;POINT (24.268452 54.481974);125.0;Europe/Vilnius;+02:00;4200003183
2168;3184;893636001;-3.739594;50.581774;True;UK;POINT (-3.739594 50.581774);252.0;Europe/London;+00:00;4200003184
2169;3186;893876001;-5.6433;54.6441;True;UK;POINT (-5.6433 54.6441);26.0;Europe/London;+00:00;4200003186
2170;3190;894016001;4.481797;51.636839;True;NL;POINT (4.481797 51.636839);1.0;Europe/Amsterdam;+01:00;4200003190
2171;3191;894056001;0.173003;52.289382;True;UK;POINT (0.173003 52.289382);30.0;Europe/London;+00:00;4200003191
2172;3192;894066001;5.721186;52.843688;True;NL;POINT (5.721186 52.843688);-1.0;Europe/Amsterdam;+01:00;4200003192
2173;3194;894266001;-1.088745;54.017277;True;UK;POINT (-1.088745 54.017277);27.0;Europe/London;+00:00;4200003194
2174;3195;894576001;1.927;47.256;True;FR;POINT (1.927 47.256);92.0;Europe/Paris;+01:00;4200003195
2175;3199;894896001;-2.28346005886078;51.8239838299578;True;UK;POINT (-2.28346005886078 51.8239838299578);64.0;Europe/London;+00:00;4200003199
2176;3202;895146001;0.057957;52.448523;True;UK;POINT (0.057957 52.448523);17.0;Europe/London;+00:00;4200003202
2177;3206;8958f38c-04cc-ea11-bf21-0003ff59b17b;21.305;65.9059;True;SE;POINT (21.305 65.9059);29.0;Europe/Stockholm;+01:00;4200003206
2178;3208;895966001;-1.225579;50.613996;True;UK;POINT (-1.225579 50.613996);97.0;Europe/London;+00:00;4200003208
2179;3213;896296001;13.3764;58.5252;True;SE;POINT (13.3764 58.5252);81.0;Europe/Stockholm;+01:00;4200003213
2180;3214;896336001;4.570538;51.950034;True;NL;POINT (4.570538 51.950034);-5.0;Europe/Amsterdam;+01:00;4200003214
2181;3215;896426001;6.72149;52.75275;True;NL;POINT (6.72149 52.75275);15.0;Europe/Amsterdam;+01:00;4200003215
2182;3216;896506001;12.215204;47.652286;True;AT;POINT (12.215204 47.652286);511.0;Europe/Vienna;+01:00;4200003216
2183;3221;896b489e-651b-eb11-8441-0003ff597f33;20.7983;52.1612;True;PL;POINT (20.7983 52.1612);85.0;Europe/Warsaw;+01:00;4200003221
2184;3225;897266001;-1.244262;51.400996;True;UK;POINT (-1.244262 51.400996);76.0;Europe/London;+00:00;4200003225
2185;3226;897306001;-0.183795;51.415639;True;UK;POINT (-0.183795 51.415639);22.0;Europe/London;+00:00;4200003226
2186;3229;897686002;-0.431477;53.853637;True;UK;POINT (-0.431477 53.853637);4.0;Europe/London;+00:00;4200003229
2187;3233;897756001;9.226573;45.553742;True;IT;POINT (9.226573 45.553742);143.0;Europe/Rome;+01:00;4200003233
2188;3235;897886001;-3.21072;53.078716;True;UK;POINT (-3.21072 53.078716);303.0;Europe/London;+00:00;4200003235
2189;3240;898386001;8.000701;49.095904;True;DE;POINT (8.000701 49.095904);191.0;Europe/Berlin;+01:00;4200003240
2190;3241;898396001;6.717523;52.149198;True;NL;POINT (6.717523 52.149198);24.0;Europe/Amsterdam;+01:00;4200003241
2191;3243;898436001;4.3053;52.0323;True;NL;POINT (4.3053 52.0323);-1.0;Europe/Amsterdam;+01:00;4200003243
2192;3244;8984b679-6fb3-e911-b083-0003ff598cc1;2.6529;50.8865;True;BE;POINT (2.6529 50.8865);15.0;Europe/Brussels;+01:00;4200003244
2193;3245;898826001;-5.104019;56.81605;True;UK;POINT (-5.104019 56.81605);56.0;Europe/London;+00:00;4200003245
2194;3247;898babd6-85b0-e911-b083-0003ff59a71f;4.7891;50.8474;True;BE;POINT (4.7891 50.8474);58.0;Europe/Brussels;+01:00;4200003247
2195;3249;899316001;-4.102053;51.918411;True;UK;POINT (-4.102053 51.918411);139.0;Europe/London;+00:00;4200003249
2196;3250;899446001;-2.064587;53.255441;True;UK;POINT (-2.064587 53.255441);369.0;Europe/London;+00:00;4200003250
2197;3252;899536001;0.533397;51.262189;True;UK;POINT (0.533397 51.262189);60.0;Europe/London;+00:00;4200003252
2198;3258;899966001;0.624101;51.643661;True;UK;POINT (0.624101 51.643661);34.0;Europe/London;+00:00;4200003258
2199;3259;899f8206-1cb0-ea11-8b71-0003ff59a5f8;-0.97;43.7584;True;FR;POINT (-0.97 43.7584);16.0;Europe/Paris;+01:00;4200003259
2200;3261;89af247c-29ed-e611-93ff-0003ff599b64;-1.3671;50.8853;True;UK;POINT (-1.3671 50.8853);1.0;Europe/London;+00:00;4200003261
2201;3262;89c1899c-63e4-e911-b3ba-0003ff59b0d7;-31.2156;39.5106;True;PT;POINT (-31.2156 39.5106);-1.7e+308;Atlantic/Azores;--1:00;4200003262
2202;3263;89c349a6-7733-e911-867d-0003ff597ce7;4.9209;51.3214;True;BE;POINT (4.9209 51.3214);23.0;Europe/Brussels;+01:00;4200003263
2203;3264;89d8609e-1974-ea11-99e5-0003ff596d81;-2.5944;59.2879;True;UK;POINT (-2.5944 59.2879);1.0;Europe/London;+00:00;4200003264
2204;3265;89f26018-52c6-e911-b083-0003ff59a71f;17.2076;48.2007;True;SK;POINT (17.2076 48.2007);122.0;Europe/Bratislava;+01:00;4200003265
2205;3267;8a227d0b-9468-ea11-99e5-0003ff59a340;21.8005;52.8106;True;PL;POINT (21.8005 52.8106);127.0;Europe/Warsaw;+01:00;4200003267
2206;3268;8a26e1ea-8b3c-ea11-8454-0003ff59ab13;-2.4073;57.0728;True;UK;POINT (-2.4073 57.0728);59.0;Europe/London;+00:00;4200003268
2207;3269;8a274134-305d-e611-9401-0003ff5987fd;1.2845184;52.0749165;True;UK;POINT (1.2845184 52.0749165);4.0;Europe/London;+00:00;4200003269
2208;3271;8a557fbb-a8be-ea11-bf21-0003ff59a56f;-1.402;54.96;True;UK;POINT (-1.402 54.96);1.0;Europe/London;+00:00;4200003271
2209;3272;8a5f044a-8ae3-e811-a140-0003ff598dc6;6.0597;52.5408;True;NL;POINT (6.0597 52.5408);1.0;Europe/Amsterdam;+01:00;4200003272
2210;3273;8a6057b4-1a4c-e911-867a-0003ff5993cc;-2.0113;43.3032;True;ES;POINT (-2.0113 43.3032);9.0;Europe/Madrid;+01:00;4200003273
2211;3274;8a8e23d0-22db-e911-b3ba-0003ff59b0d7;5.8476;51.8424;True;NL;POINT (5.8476 51.8424);12.0;Europe/Amsterdam;+01:00;4200003274
2212;3275;8a910cef-422e-ea11-8454-0003ff59ab13;11.33;42.6865;True;IT;POINT (11.33 42.6865);459.0;Europe/Rome;+01:00;4200003275
2213;3276;8a9400fa-2748-e611-9401-0003ff5987fd;-0.227735499999994;51.4648177;True;UK;POINT (-0.227735499999994 51.4648177);20.0;Europe/London;+00:00;4200003276
2214;3278;8aab47c5-e285-e911-80e7-0003ff59883f;22.6381;60.1293;True;FI;POINT (22.6381 60.1293);32.0;Europe/Helsinki;+02:00;4200003278
2215;3282;8afe5660-100e-eb11-8441-0003ff597f33;5.8147;51.9536;True;NL;POINT (5.8147 51.9536);10.0;Europe/Amsterdam;+01:00;4200003282
2216;3283;8b2a3af8-b3a4-ea11-8b71-0003ff59b0d7;15.5559;58.4138;True;SE;POINT (15.5559 58.4138);69.0;Europe/Stockholm;+01:00;4200003283
2217;3285;8b66829d-cff5-e911-b862-0003ff59ab13;-0.1899;50.8412;True;UK;POINT (-0.1899 50.8412);14.0;Europe/London;+00:00;4200003285
2218;3287;8b6c40d9-e944-ea11-b698-0003ff59771b;-4.7521;40.6826;True;ES;POINT (-4.7521 40.6826);1146.0;Europe/Madrid;+01:00;4200003287
2219;3288;8b7b64b7-206b-e911-80e7-0003ff597316;16.6365;58.1026;True;SE;POINT (16.6365 58.1026);17.0;Europe/Stockholm;+01:00;4200003288
2220;3289;8b821167-46e4-ea11-bf21-0003ff59a78c;-5.51;42.7736;True;ES;POINT (-5.51 42.7736);925.0;Europe/Madrid;+01:00;4200003289
2221;3291;8b9d4ad3-981e-eb11-8441-0003ff597f33;-4.0237;39.9131;True;ES;POINT (-4.0237 39.9131);550.0;Europe/Madrid;+01:00;4200003291
2222;3292;8ba85653-b1a3-e911-b083-0003ff59a71f;-9.2383;52.8417;True;IE;POINT (-9.2383 52.8417);119.0;Europe/Dublin;+00:00;4200003292
2223;3293;8ba9e6a9-9a76-ea11-99e5-0003ff59b198;2.3265;41.4816;True;ES;POINT (2.3265 41.4816);;Europe/Madrid;+01:00;4200003293
2224;3294;8bb6920d-6651-ea11-b699-0003ff59987e;6.2545;48.7158;True;FR;POINT (6.2545 48.7158);229.0;Europe/Paris;+01:00;4200003294
2225;3295;8bb6efd7-519b-e811-b96f-0003ff597c74;4.34158909999996;51.9804368;True;NL;POINT (4.34158909999996 51.9804368);-2.0;Europe/Amsterdam;+01:00;4200003295
2226;3296;8bba087f-bd62-e811-bd6d-0003ff5991d1;4.6808;51.259;True;BE;POINT (4.6808 51.259);13.0;Europe/Brussels;+01:00;4200003296
2227;3298;8bec5124-12b3-e611-9408-0003ff59aed1;0.3033;51.2083;True;UK;POINT (0.3033 51.2083);49.0;Europe/London;+00:00;4200003298
2228;3299;8bf48f74-ddfb-ea11-b5d9-0003ff5982ee;5.8459;50.0098;True;BE;POINT (5.8459 50.0098);429.0;Europe/Luxembourg;+01:00;4200003299
2229;3302;8c147fe2-4161-ea11-b698-0003ff59a029;-1.8378;53.6648;True;UK;POINT (-1.8378 53.6648);163.0;Europe/London;+00:00;4200003302
2230;3305;8c41088b-385d-ea11-b698-0003ff59a029;-9.1189;39.5287;True;PT;POINT (-9.1189 39.5287);44.0;Europe/Lisbon;+00:00;4200003305
2231;3306;8c562e79-ebd4-e611-9400-0003ff5991ab;5.93388514149478;51.8585311123844;True;NL;POINT (5.93388514149478 51.8585311123844);10.0;Europe/Amsterdam;+01:00;4200003306
2232;3307;8c5a514d-ddb9-e911-b083-0003ff59a71f;-1.4761;51.8721;True;UK;POINT (-1.4761 51.8721);131.0;Europe/London;+00:00;4200003307
2233;3309;8c67d3df-9ef5-ea11-b5d9-0003ff599498;17.295;48.1449;True;SK;POINT (17.295 48.1449);128.0;Europe/Bratislava;+01:00;4200003309
2234;3311;8c7f60ef-8d47-eb11-8fed-0003ff595f97;1.1765;52.0304;True;UK;POINT (1.1765 52.0304);2.0;Europe/London;+00:00;4200003311
2235;3312;8c857234-1c2d-e711-9400-000d3ab1c4d1;4.36325422673644;52.0395779974593;True;NL;POINT (4.36325422673644 52.0395779974593);2.0;Europe/Amsterdam;+01:00;4200003312
2236;3315;8cbda1e4-e2a2-e711-9401-0003ff59996a;-2.8217;54.1688;True;UK;POINT (-2.8217 54.1688);19.0;Europe/London;+00:00;4200003315
2237;3317;8cf51ede-16dc-ea11-bf21-0003ff59b17b;-1.7212;53.8712;True;UK;POINT (-1.7212 53.8712);129.0;Europe/London;+00:00;4200003317
2238;3319;8d4b7bfb-043e-eb11-8fed-0003ff597f34;5.2621554;51.02063985;True;BE;POINT (5.2621554 51.02063985);33.0;Europe/Brussels;+01:00;4200003319
2239;3320;8d53e2c9-a6bb-e911-b083-0003ff59a71f;16.1488;47.0629;True;AT;POINT (16.1488 47.0629);343.0;Europe/Vienna;+01:00;4200003320
2240;3322;8d5ac28e-f252-e911-b048-0003ff59ad54;18.8426;59.5024;True;SE;POINT (18.8426 59.5024);;Europe/Stockholm;+01:00;4200003322
2241;3323;8d5dd54d-e703-e911-9462-0003ff5972a6;12.7906103480011;57.5579527592108;True;SE;POINT (12.7906103480011 57.5579527592108);96.0;Europe/Stockholm;+01:00;4200003323
2242;3324;8d6449bf-17b2-e811-a8eb-0003ff596efb;6.05481475353236;52.530675985246;True;NL;POINT (6.05481475353236 52.530675985246);1.0;Europe/Amsterdam;+01:00;4200003324
2243;3325;8d6bb82a-8209-eb11-b5d9-0003ff5982ee;0.1705;52.214;True;UK;POINT (0.1705 52.214);43.0;Europe/London;+00:00;4200003325
2244;3326;8d71dfae-67d3-ea11-bf21-0003ff596d81;-1.2754;51.4037;True;UK;POINT (-1.2754 51.4037);76.0;Europe/London;+00:00;4200003326
2245;3328;8dd16e96-a4ec-ea11-b5d9-0003ff599499;-1.5178;55.1211;True;UK;POINT (-1.5178 55.1211);2.0;Europe/London;+00:00;4200003328
2246;3330;8de20495-64bc-ea11-bf21-0003ff59a5e1;-2.3244;57.5366;True;UK;POINT (-2.3244 57.5366);151.0;Europe/London;+00:00;4200003330
2247;3331;8de57cac-4d94-e611-9401-000d3ab1ca48;4.76238269999999;52.4812886;True;NL;POINT (4.76238269999999 52.4812886);-1.0;Europe/Amsterdam;+01:00;4200003331
2248;3332;8decad2a-c31f-e711-9402-000d3ab1cef7;21.78;38.9;True;EL;POINT (21.78 38.9);846.0;Europe/Athens;+02:00;4200003332
2249;3335;8e9b7768-3fff-e911-b862-0003ff59ab13;-0.2391;51.587;True;UK;POINT (-0.2391 51.587);63.0;Europe/London;+00:00;4200003335
2250;3337;8ee209ec-d309-e911-9462-0003ff5972a6;27.317664;47.151879;True;RO;POINT (27.317664 47.151879);156.0;Europe/Bucharest;+02:00;4200003337
2251;3338;8f045788-0b95-e911-80e7-0003ff59889d;-0.3932;39.4544;True;ES;POINT (-0.3932 39.4544);10.0;Europe/Madrid;+01:00;4200003338
2252;3339;8f1b2fe8-448d-ea11-99e5-0003ff59b198;-0.7095;51.5742;True;UK;POINT (-0.7095 51.5742);46.0;Europe/London;+00:00;4200003339
2253;3340;8f3f6371-2015-eb11-8441-0003ff597a64;-2.6251;53.8036;True;UK;POINT (-2.6251 53.8036);60.0;Europe/London;+00:00;4200003340
2254;3341;8f426fc2-34d5-e911-b3ba-0003ff59b0d7;4.398711;51.212093;True;BE;POINT (4.398711 51.212093);2.0;Europe/Brussels;+01:00;4200003341
2255;3343;8f58e439-ca5e-e811-bd6d-0003ff5991d1;-7.24891039734496;54.7678769221218;True;UK;POINT (-7.24891039734496 54.7678769221218);108.0;Europe/London;+00:00;4200003343
2256;3344;8f5dccee-0f5b-ea11-b698-0003ff59a029;23.9137;42.8868;True;BG;POINT (23.9137 42.8868);497.0;Europe/Sofia;+02:00;4200003344
2257;3348;8fa6646c-9154-ea11-b699-0003ff59987e;16.6653;58.5075;True;SE;POINT (16.6653 58.5075);34.0;Europe/Stockholm;+01:00;4200003348
2258;3349;8fb08286-faad-e811-a8ec-0003ff5970a3;15.6284;58.4011;True;SE;POINT (15.6284 58.4011);47.0;Europe/Stockholm;+01:00;4200003349
2259;3350;8fbfde5d-04a7-ea11-8b71-0003ff59a5f8;12.2399;58.1796;True;SE;POINT (12.2399 58.1796);61.0;Europe/Stockholm;+01:00;4200003350
2260;3351;8fe8380d-7b16-e911-9462-0003ff5972a6;5.2939565455913;51.8905216658867;True;NL;POINT (5.2939565455913 51.8905216658867);3.0;Europe/Amsterdam;+01:00;4200003351
2261;3352;8fedfffa-8039-eb11-8fed-0003ff597f34;5.5299;52.8858;True;NL;POINT (5.5299 52.8858);1.0;Europe/Amsterdam;+01:00;4200003352
2262;3353;8fee2d52-9387-e911-80e7-0003ff59883f;0.0262;52.2526;True;UK;POINT (0.0262 52.2526);35.0;Europe/London;+00:00;4200003353
2263;3354;8ffaccec-cb87-e911-80e7-0003ff59883f;6.0197;49.9513;True;LU;POINT (6.0197 49.9513);314.0;Europe/Luxembourg;+01:00;4200003354
2264;3356;900306001;6.014257;52.470804;True;NL;POINT (6.014257 52.470804);6.0;Europe/Amsterdam;+01:00;4200003356
2265;3357;900376001;6.899014;53.324084;True;NL;POINT (6.899014 53.324084);1.0;Europe/Amsterdam;+01:00;4200003357
2266;3363;900796001;-0.4652;51.8343;True;UK;POINT (-0.4652 51.8343);146.0;Europe/London;+00:00;4200003363
2267;3364;900816002;1.570814;52.351119;True;UK;POINT (1.570814 52.351119);8.0;Europe/London;+00:00;4200003364
2268;3366;900876002;-3.321294;57.58653;True;UK;POINT (-3.321294 57.58653);93.0;Europe/London;+00:00;4200003366
2269;3372;901646001;6.514765;52.063756;True;NL;POINT (6.514765 52.063756);17.0;Europe/Amsterdam;+01:00;4200003372
2270;3374;901726001;0.09214;51.379273;True;UK;POINT (0.09214 51.379273);76.0;Europe/London;+00:00;4200003374
2271;3379;902156001;0.3365;51.484;True;UK;POINT (0.3365 51.484);7.0;Europe/London;+00:00;4200003379
2272;3380;902266001;-3.676;50.4298;True;UK;POINT (-3.676 50.4298);61.0;Europe/London;+00:00;4200003380
2273;3381;902276001;-1.126948;51.326171;True;UK;POINT (-1.126948 51.326171);76.0;Europe/London;+00:00;4200003381
2274;3385;902806004;4.935012;52.488611;True;NL;POINT (4.935012 52.488611);-1.0;Europe/Amsterdam;+01:00;4200003385
2275;3395;903956002;-0.027215;51.453287;True;UK;POINT (-0.027215 51.453287);15.0;Europe/London;+00:00;4200003395
2276;3402;904826003;-3.031479;56.19668;True;UK;POINT (-3.031479 56.19668);1.0;Europe/London;+00:00;4200003402
2277;3404;904886001;5.313549;51.590406;True;NL;POINT (5.313549 51.590406);9.0;Europe/Amsterdam;+01:00;4200003404
2278;3406;904966001;20.565886;52.256439;True;PL;POINT (20.565886 52.256439);78.0;Europe/Warsaw;+01:00;4200003406
2279;3411;9052b471-8955-ea11-b699-0003ff59987e;7.6653;51.5917;True;DE;POINT (7.6653 51.5917);61.0;Europe/Berlin;+01:00;4200003411
2280;3416;905606001;-0.859057;52.146294;True;UK;POINT (-0.859057 52.146294);81.0;Europe/London;+00:00;4200003416
2281;3419;905926002;-0.831505;53.435636;True;UK;POINT (-0.831505 53.435636);14.0;Europe/London;+00:00;4200003419
2282;3420;906076001;-2.743269;53.718082;True;UK;POINT (-2.743269 53.718082);34.0;Europe/London;+00:00;4200003420
2283;3422;906176001;-3.405554;50.634365;True;UK;POINT (-3.405554 50.634365);47.0;Europe/London;+00:00;4200003422
2284;3427;906356001;-2.515117;51.325634;True;UK;POINT (-2.515117 51.325634);146.0;Europe/London;+00:00;4200003427
2285;3430;906546001;-0.180772;52.922423;True;UK;POINT (-0.180772 52.922423);20.0;Europe/London;+00:00;4200003430
2286;3434;906826001;0.134489;52.227287;True;UK;POINT (0.134489 52.227287);33.0;Europe/London;+00:00;4200003434
2287;3436;906986001;-1.513025;50.909826;True;UK;POINT (-1.513025 50.909826);16.0;Europe/London;+00:00;4200003436
2288;3437;906cdf56-ae16-eb11-8441-0003ff59786b;8.3605;52.5924;True;DE;POINT (8.3605 52.5924);39.0;Europe/Berlin;+01:00;4200003437
2289;3438;907036001;3.636417;51.19162;True;BE;POINT (3.636417 51.19162);4.0;Europe/Brussels;+01:00;4200003438
2290;3440;907206001;10.187279;47.963339;True;DE;POINT (10.187279 47.963339);607.0;Europe/Berlin;+01:00;4200003440
2291;3441;907226001;-2.51159;51.411977;True;UK;POINT (-2.51159 51.411977);32.0;Europe/London;+00:00;4200003441
2292;3445;907976001;3.002327;50.87364;True;BE;POINT (3.002327 50.87364);45.0;Europe/Brussels;+01:00;4200003445
2293;3446;907e98c2-10c6-ea11-bf21-0003ff59a56f;1.188;52.0461;True;UK;POINT (1.188 52.0461);7.0;Europe/London;+00:00;4200003446
2294;3448;908046001;-0.208;51.402;True;UK;POINT (-0.208 51.402);33.0;Europe/London;+00:00;4200003448
2295;3451;908206001;-2.509143;53.730434;True;UK;POINT (-2.509143 53.730434);148.0;Europe/London;+00:00;4200003451
2296;3459;908856001;-1.9592;50.786;True;UK;POINT (-1.9592 50.786);21.0;Europe/London;+00:00;4200003459
2297;3461;909006001;0.598832;51.154118;True;UK;POINT (0.598832 51.154118);27.0;Europe/London;+00:00;4200003461
2298;3465;9093eb09-e4f2-ea11-b5d9-0003ff59944a;5.0718;51.5566;True;NL;POINT (5.0718 51.5566);13.0;Europe/Amsterdam;+01:00;4200003465
2299;3466;909416001;-0.742268;51.24448;True;UK;POINT (-0.742268 51.24448);76.0;Europe/London;+00:00;4200003466
2300;3468;909566002;-0.452651;53.241387;True;UK;POINT (-0.452651 53.241387);28.0;Europe/London;+00:00;4200003468
2301;3471;909756001;18.8228;42.4375;True;ME;POINT (18.8228 42.4375);877.0;Europe/Podgorica;+01:00;4200003471
2302;3472;909f5ef3-0baa-e911-b083-0003ff59a71f;4.6882;50.8838;True;BE;POINT (4.6882 50.8838);39.0;Europe/Brussels;+01:00;4200003472
2303;3473;90a6c1c2-89e3-e811-a140-0003ff5993a0;6.0662;52.5252;True;NL;POINT (6.0662 52.5252);1.0;Europe/Amsterdam;+01:00;4200003473
2304;3477;910126001;0.613786177459701;52.4634591701415;True;UK;POINT (0.613786177459701 52.4634591701415);23.0;Europe/London;+00:00;4200003477
2305;3478;910146002;-2.642503;37.719509;True;ES;POINT (-2.642503 37.719509);736.0;Europe/Madrid;+01:00;4200003478
2306;3483;910516001;-0.47;52.66;True;UK;POINT (-0.47 52.66);39.0;Europe/London;+00:00;4200003483
2307;3486;910786001;14.9237;45.9797;True;SI;POINT (14.9237 45.9797);516.0;Europe/Ljubljana;+01:00;4200003486
2308;3487;910886002;-3.221111;55.826289;True;UK;POINT (-3.221111 55.826289);184.0;Europe/London;+00:00;4200003487
2309;3489;910d8824-c20b-ea11-b265-0003ff599673;5.5562;49.5832;True;BE;POINT (5.5562 49.5832);249.0;Europe/Brussels;+01:00;4200003489
2310;3490;911006001;8.819717;45.81706;True;IT;POINT (8.819717 45.81706);373.0;Europe/Rome;+01:00;4200003490
2311;3491;911206001;4.7524;52.7378;True;NL;POINT (4.7524 52.7378);-1.0;Europe/Amsterdam;+01:00;4200003491
2312;3493;911326001;11.589203;50.877044;True;DE;POINT (11.589203 50.877044);152.0;Europe/Berlin;+01:00;4200003493
2313;3497;911706001;-2.165674;51.63721;True;UK;POINT (-2.165674 51.63721);122.0;Europe/London;+00:00;4200003497
2314;3498;911756001;-4.206647;48.618329;True;FR;POINT (-4.206647 48.618329);64.0;Europe/Paris;+01:00;4200003498
2315;3499;911866001;8.897024;48.681363;True;DE;POINT (8.897024 48.681363);426.0;Europe/Berlin;+01:00;4200003499
2316;3500;911896001;-2.474;42.454;True;ES;POINT (-2.474 42.454);389.0;Europe/Madrid;+01:00;4200003500
2317;3501;911976001;12.565244;42.597499;True;IT;POINT (12.565244 42.597499);184.0;Europe/Rome;+01:00;4200003501
2318;3502;912006001;19.7393;39.6908;True;EL;POINT (19.7393 39.6908);180.0;Europe/Athens;+02:00;4200003502
2319;3504;912186001;3.79;51.225;True;NL;POINT (3.79 51.225);2.0;Europe/Amsterdam;+01:00;4200003504
2320;3505;912326001;-3.149728;50.908494;True;UK;POINT (-3.149728 50.908494);178.0;Europe/London;+00:00;4200003505
2321;3507;912546001;-5.711594;54.251666;True;UK;POINT (-5.711594 54.251666);11.0;Europe/London;+00:00;4200003507
2322;3509;912676001;-2.695808;53.720824;True;UK;POINT (-2.695808 53.720824);47.0;Europe/London;+00:00;4200003509
2323;3510;912706001;10.495288;59.880134;True;NO;POINT (10.495288 59.880134);20.0;Europe/Oslo;+01:00;4200003510
2324;3512;912876001;13.799685;46.814832;True;AT;POINT (13.799685 46.814832);1101.0;Europe/Vienna;+01:00;4200003512
2325;3515;913176001;5.173;52.632;True;NL;POINT (5.173 52.632);;Europe/Amsterdam;+01:00;4200003515
2326;3517;913326001;11.363636;48.302616;True;DE;POINT (11.363636 48.302616);487.0;Europe/Berlin;+01:00;4200003517
2327;3526;913626001;22.665345;38.060109;True;EL;POINT (22.665345 38.060109);1.0;Europe/Athens;+02:00;4200003526
2328;3527;913696001;2.725;47.829;True;FR;POINT (2.725 47.829);129.0;Europe/Paris;+01:00;4200003527
2329;3528;913786001;14.617787;40.813586;True;IT;POINT (14.617787 40.813586);150.0;Europe/Rome;+01:00;4200003528
2330;3530;913926001;6.500198;52.233655;True;NL;POINT (6.500198 52.233655);19.0;Europe/Amsterdam;+01:00;4200003530
